id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Retransmit Rate,Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),Average Swap Usage Percentage,Average Disk IOPS (Read),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk IOPS (Write),Average Disk Busy (Sr0),Average Disk Busy (VDA),Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),label,workload_label,mem_size,num_cpu
301,67.04,51.21000000002096,28.53999999999905,0,0,0.6424999999999841,0.2649999999998726,5.610000000001946,10.775000000002365,17.188306815063186,2165157888,12596690944,0,0,310.24,4227274.42,1.81217323667e-05,2871.16,4227274.42,,0,5534.74,0,1461.0,0,99.98399999993852,0,0,83.7504111531904,5590.5,65452,0,84,5239,58.5,0,0,6.0,5,6,5,5,151,0,135.1,0,1092.24,0,0.02,410.6,0,0.0,0,0,383.9,270.24,248.42,67.32000000000001,67.32000000000001,32314.62,134.64,1072365568,16777216,8388608,161137.80000000002,3520230.02,79,2,16384,413,4000,0,0,269.28000000000003,0,0.54,0,0,0,13463.44,134.64,112,2000,0,0.18,0,0.18,5454.54,0.999967001055966,0.18,0.0,0,0,67.68,0,9,0,5858.46,673.2,0.0,0,0,67.32000000000001,67.32000000000001,5185.54,,5521.86,,101,21.767058457903865,23369457664,,,,,,,67.32000000000001,67.32000000000001,134.64,"[0.48874914 0.02092955 0.02849563 0.05139039 0.02092955 0.02328781
 0.02092955 0.06534342 0.05404343 0.03645475 0.06396777 0.12547902]",64-1000000-4-oltp_read_write_95-0.2,12,8
307,67.49,51.917499999923166,28.102499999995416,0,0,0.5900000000000318,0.3074999999999477,5.479999999998655,10.424999999994728,17.591803766968724,2215985152,12596690944,0,0,321.08,4189762.16,1.80346612878e-05,3071.9,4189762.16,,0,5393.38,0,1407.86,0,100.00199999997858,0,0,88.71296369816484,5533.66,65436,0,100,5346,62.74000000022352,0,0,6.0,5,6,5,5,151,0,434.96,0,3480.8,0,0.0,1305.12,0,0.08,0,0,251.8,869.9200000000001,561.2,66.64,66.64,31988.32,133.28,1072103424,16777216,8388608,159502.5,3484781.52,79,2,16384,294,4000,0,0,266.56,0,0.56,0,0,0,13328.0,133.28,69,2000,0,0.18,0,0.18,5398.96,0.999966661357179,0.18,0.0,0,0,67.02,0,9,0,5798.84,666.4,0.0,0,0,66.66,66.64,5132.7,,5465.6,,1192,21.77696638967824,23380094976,,,,,,,66.64,66.64,133.28,"[0.48874914 0.02092955 0.02849563 0.05139039 0.02092955 0.02328781
 0.02092955 0.06534342 0.05404343 0.03645475 0.06396777 0.12547902]",64-1000000-4-oltp_read_write_95-0.2,12,8
308,75.27,51.85000000009313,26.46999999999935,0,0,0.6825000000001751,0.3975000000000364,5.860000000000582,11.340000000003783,17.20303677873578,2167013376,12596690944,0,0,322.5,4736249.5600000005,1.80192553384e-05,3060.02,4736249.5600000005,,0,5102.28,0,1565.52,0,100.00199999997858,0,0,85.9459976523095,6206.0,64762,0,774,6011,59.9199999999255,0,0,6.0,5,6,5,5,151,0,440.5623775048998,0,3524.9390024399027,0,0.0,1321.6871325146994,0,0.0,0,0,253.5498580056798,881.1247550097996,568.4972601095957,74.74,74.74,35872.6,149.5,1061060608,16777216,8388608,178873.86000000002,3907952.7,79,2,16384,413,4000,0,0,298.92,0,0.52,0,0,0,14948.0,149.46,112,2000,0,0.18,0,0.18,6055.22,0.999970274465766,0.18,0.0,0,0,75.08,0,9,0,6503.7,747.44,0.0,0,0,74.76,,5756.5,,6129.96,,102,21.776684068942263,23379791872,,,,,,,74.76,,149.48,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
316,76.41,51.38999999995576,27.0525000000016,0,0,0.6699999999999591,0.292500000000075,5.807499999999891,11.32999999999538,17.184860068596763,2164723712,12596690944,0,0,313.72,4722930.24,1.78514767275e-05,2966.28,4722930.24,,0,5148.82,0,1565.76,0,100.01399999996649,0,0,85.80362307709906,6213.82,64761,0,775,5728,63.25999999977648,0,0,6.0,5,6,5,5,151,0,460.14,0,3681.54,0,0.0,1380.44,0,0.0,0,0,226.08,920.3,573.34,74.82000000000001,74.84,35937.86,149.72,1061044224,16777216,8388608,179111.72,3914725.34,79,2,16384,413,4000,0,0,299.5,0,0.6,0,0,0,14974.0,149.74,112,2000,0,0.2,0,0.2,6062.76,0.9999670128122238,0.2,0.0,0,0,75.26,0,9,0,6511.82,748.48,0.0,0,0,74.86,,5763.64,,6137.6,,106,21.77685956561597,23379980288,,,,,,,74.86,,149.72,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
319,75.52,51.49750000005589,26.83749999999418,0,0,0.644999999999925,0.3425000000000295,5.679999999998472,11.12749999999778,17.247291702705752,2172588032,12596690944,0,0,310.24,4710354.18,1.78031650167e-05,3058.02,4710354.18,,0,5138.56,0,1557.34,0,99.96400000003632,0,0,85.77989607185519,6262.92,63963,800,773,5850,59.04000000003725,0,0,6.0,5,6,5,5,151,0,258.2,0,2066.0,0,0.0,774.6,0,0.0,0,0,225.96,516.4,371.3,75.44,75.42,36210.78,150.88,1047969792,16777216,8388608,180521.56,3944098.08,79,2,16384,413,4000,0,0,301.76,0,0.56,0,0,0,15088.0,150.88,112,2000,0,0.18,0,0.18,6110.72,0.9999705444369896,0.18,0.0,0,0,75.82000000000001,0,9,0,6563.3,754.28,0.0,0,0,75.42,75.42,5809.28,,6186.14,,107,21.768664633982805,23371182080,,,,,,,75.44,75.42,150.88,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
322,75.9,51.65250000002561,26.517500000005384,0,0,0.6574999999999136,0.3025000000000091,5.7199999999998,11.399999999997815,17.34919833879826,2185424896,12596690944,0,0,286.68,4844274.3,1.77535610921e-05,3062.6800000000003,4844274.3,,0,5187.66,0,1579.62,0,100.00800000003072,0,0,86.35749584435315,6350.02,64714,1,821,5785,59.54000000003725,0,0,5.833333333333333,5,6,5,5,151,0,386.64,0,3093.44,0,0.0,1159.88,0,0.0,0,0,226.2,773.24,499.94,76.5,76.5,36716.1,153.0,1060274176,16777216,8388608,183036.54,3999550.24,79,2,16384,294,4000,0,0,305.98,0,0.6,0,0,0,15300.0,153.0,69,2000,0,0.2,0,0.2,6195.6,0.9999677200684336,0.2,0.0,0,0,76.9,0,9,0,6654.58,765.0,0.0,0,0,76.5,76.5,5889.900000000001,,6272.1,,473,21.77737842534694,23380537344,,,,,,,76.5,76.5,153.0,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
324,76.28,50.89999999984867,27.297499999998767,0,0,0.6700000000000159,0.2925000000000182,5.857499999999163,11.387500000002548,17.303155008642875,2179624960,12596690944,0,0,572.58,4811586.600000001,1.77206968597e-05,3001.78,4811586.600000001,,0,5248.06,0,1588.06,0,100.0219999999972,0,0,85.80083432347249,6338.0,64028,735,773,5765,56.56000000005588,0,0,5.833333333333333,5,6,5,5,151,0,97.64,0,781.48,0,0.0,292.88,0,0.0,0,0,251.52,195.24,223.58,76.34,76.34,36643.46,152.68,1049034752,16777216,8388608,182692.84,3992156.44,79,2,16384,414,4000,0,0,305.34000000000003,0,0.68,0,0,0,15268.0,152.68,112,2000,0,0.22,0,0.22,6183.860000000001,0.9999644247810506,0.22,0.0,0,0,76.8,0,9,0,6641.900000000001,763.4,0.0,0,0,76.34,76.34,5878.84,,6260.2,,107,21.776909162502022,23380033536,,,,,,,76.34,76.34,152.68,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
327,75.39,51.23999999993247,26.92000000000189,0,0,0.6775000000001228,0.2700000000000955,5.872500000002219,11.484999999995123,17.43663514302696,2196439040,12596690944,0,0,572.38,4837097.36,1.76715588001e-05,3004.48,4837097.36,,0,5180.400000000001,0,1616.64,0,100.00199999997858,0,0,86.35639145135922,6357.274290971639,64406,299,831,5839,55.18000000016764,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0,0,251.28,0.0,125.74,76.5830633225329,76.5630625225009,36766.09064362574,153.1661266450658,1055227904,16777216,8388608,183252.7701108044,4005208.4883395336,79,2,16384,295,4000,0,0,306.4122564902596,0,0.6800272010880435,0,0,0,15318.61274450978,153.1861274450978,69,2000,0,0.220008800352014,0,0.220008800352014,6202.648105924237,0.9999645311174956,0.220008800352014,0.0,0,0,77.06308252330093,0,9,0,6662.1464858594345,765.8306332253289,0.0,0,0,76.5830633225329,76.5830633225329,5896.655866234649,,6279.231169246769,,473,21.770247919191256,23372881920,,,,,,,76.5830633225329,76.5830633225329,153.1661266450658,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
329,76.08,51.69249999988825,26.259999999996587,0,0,0.6724999999996158,0.3924999999999842,5.862499999999273,11.442499999995563,17.35869314981902,2186620928,12596690944,0,0,285.56000000000006,4782873.160000001,1.76397428018e-05,2972.5200000000004,4782873.160000001,,0,5104.980000000001,0,1597.1000000000004,0,100.01000000000931,0,0,86.49170626814171,6243.16,64683,0,853,6001,61.880000000353895,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.08,0.0,113.2,75.18,75.18,36089.04,150.36,1059766272,16777216,8388608,179944.76,3931403.14,79,2,16384,294,4000,0,0,300.74,0,0.58,0,0,0,15034.8,150.36,69,2000,0,0.2,0,0.2,6091.400000000001,0.9999671679033424,0.2,0.0,0,0,75.56,0,9,0,6542.52,751.8000000000001,0.0,0,0,75.2,75.18,5790.96,,6166.58,,474,21.776920607937267,23380045824,,,,,,,75.18,75.18,150.36,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
332,75.34,51.74749999999768,26.652499999998327,0,0,0.6525000000000318,0.3550000000000182,5.799999999999272,11.350000000002185,17.206873722915404,2167496704,12596690944,0,0,286.68,4708325.32,1.76251236215e-05,2965.74,4708325.32,,0,5060.82,0,1568.4,0,99.99800000002142,0,0,85.96396148151516,6161.74,64755,1,780,6016,57.67999999970197,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0,0,251.52,0.0,125.94,74.24,74.24,35619.68,148.46,1060945920,16777216,8388608,177610.18,3880415.86,79,2,16384,413,4000,0,0,296.82,0,0.58,0,0,0,14842.0,148.42000000000002,112,2000,0,0.2,0,0.2,6011.88,0.9999667336429324,0.2,0.0,0,0,74.60000000000001,0,9,0,6457.3,742.36,0.0,0,0,74.24,74.24,5715.22,,6086.12,,100,21.776890086776625,23380013056,,,,,,,74.24,74.24,148.46,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
338,76.88,51.60749999992549,26.382499999997897,0,0,0.6875000000001137,0.3250000000000455,5.845000000001165,11.622500000006768,17.396542327997594,2191388672,12596690944,0,0,289.76,4824376.62,1.75278926252e-05,2971.98,4824376.62,,0,5174.64,0,1635.96,0,99.99199999996928,0,0,85.7645090931825,6326.68,64699,0,837,5956,59.14000000013038,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.44,0.0,113.5,76.18,76.18,36566.76,152.36,1060028416,16777216,8388608,182346.92,3983097.86,79,2,16384,293,4000,0,0,304.7,0,0.52,0,0,0,15236.0,152.36,69,2000,0,0.18,0,0.18,6172.96,0.9999708414194396,0.18,0.0,0,0,76.52,0,9,0,6630.06,761.8000000000001,0.0,0,0,76.2,76.18,5868.5,,6249.14,,849,21.77749669484444,23380664320,,,,,,,76.18,76.18,152.36,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
340,75.58,51.179999999993015,27.339999999998327,0,0,0.654999999999859,0.3100000000000023,5.842500000000655,11.307499999994436,17.241861451197323,2171904000,12596690944,0,0,297.54,4711394.9,1.74965675521e-05,2966.32,4711394.9,,0,5148.84,0,1582.6,0,99.93799999996554,0,0,85.78277206664303,6186.72,64777,0,759,5949,59.41999999992549,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.2,0.0,113.3,74.54,74.54,35755.04,149.04,1061306368,16777216,8388608,178324.94,3894812.52,79,2,16384,413,4000,0,0,297.94,0,0.52,0,0,0,14897.18,148.98,112,2000,0,0.18,0,0.18,6036.400000000001,0.9999701817916768,0.18,0.0,0,0,74.84,0,9,0,6483.62,745.32,0.0,0,0,74.54,74.54,5738.58,,6110.9400000000005,,102,21.7770121714192,23380144128,,,,,,,,74.54,149.02,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
345,75.55,50.46249999990687,27.457500000004075,0,0,0.6350000000000476,0.3450000000001409,5.855000000000929,11.45999999999094,17.360644138384913,2186866688,12596690944,0,0,781.94,4818928.5600000005,1.74181241216e-05,3973.24,4818928.5600000005,,0,5271.88,0,1608.92,0,99.97199999995064,0,0,85.78656881030199,6298.12,64787,2,747,5706,56.09999999962747,0,0,6.0,5,6,5,5,151,0,12.82,0,2300.52,0,0.0,1101.02,0,5183.18,0,0,1575.84,31.96,1346.84,75.88,75.86,36419.32,151.76,1061470208,16777216,8388608,181540.88,3967224.4,79,2,16384,414,4000,0,0,303.52,0,0.58,0,0,0,15174.26,151.76,112,2000,0,0.2,0,0.2,6144.96,0.9999674540614076,0.2,0.0,0,0,76.26,0,9,0,6600.24,758.8000000000001,0.0,0,0,75.88,75.88,5841.72,,6220.84,,96,21.77710373490114,23380242432,,,,,,,75.88,75.88,151.76,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
351,75.93,51.36249999998836,27.27499999999964,0,0,0.5924999999999727,0.2974999999999567,5.445000000000164,10.61250000000655,17.592486612966795,2216071168,12596690944,0,0,278.84000000000003,4812367.14,1.73281804344e-05,2961.06,4812367.14,,0,5148.82,0,1603.04,0,99.96799999999348,0,0,90.31807942839646,6331.06,64697,0,839,5576,57.52000000001863,0,0,6.0,5,6,5,5,151,0,62.78,0,10174.7,0,0.0,5024.36,0,25105.36,0,0,6567.1,125.56,6454.18,76.3,76.3,36612.78,152.56,1059995648,16777216,8388608,182498.46,3988279.34,79,2,16384,294,4000,0,0,305.12,0,0.6,0,0,0,15256.0,152.56,69,2000,0,0.2,0,0.2,6177.1,0.9999676233953344,0.2,0.0,0,0,76.68,0,9,0,6634.84,762.92,0.0,0,0,76.3,76.3,5872.26,,6253.400000000001,,1252,21.77714188635193,23380283392,,,,,,,,76.3,152.56,"[0.49668528 0.01526518 0.03148988 0.034194   0.01404396 0.01840544
 0.03236218 0.05696092 0.07196441 0.03253664 0.05495464 0.14113747]",64-1000000-4-oltp_read_write_95-0.6,12,8
352,144.07,50.17250000004424,18.965000000001968,0,0,1.2074999999997544,0.3575000000000158,7.967500000002928,17.362499999999272,17.33511870464764,2183651328,12596690944,0,0,296.02,9090482.64,1.73074273427e-05,2965.76,9090482.64,,0,3123.48,0,2242.0,0,99.99200000008568,0,0,93.80296596019308,11967.78,63828,62,1646,6427,63.06000000005587,0,0,5.666666666666667,5,6,5,5,151,0,62.82,0,10176.84,0,0.0,5025.400000000001,0,25134.12,0,0,6571.14,125.64,6458.34,144.16,144.14,69197.92,288.32,1045757952,16777216,8388608,344922.8,7534047.06,79,2,16384,415,4000,0,0,576.64,0,0.58,0,0,0,28832.0,288.32,112,2000,0,0.2,0,0.2,11678.1,0.9999828742197066,0.2,0.0,0,0,144.54,0,9,0,12542.94,1441.48,0.0,0,0,144.14,144.14,11101.76,,11822.24,,102,21.79319983199627,23397523456,,,,,,,144.16,144.14,288.32,"[0.27393121 0.01851495 0.03503697 0.09566056 0.01851495 0.05104468
 0.02847959 0.04255866 0.07097396 0.04468017 0.02462231 0.295982  ]",64-1000000-4-oltp_read_write_95-1.0,12,8
360,144.48,50.20999999996275,18.654999999997017,0,0,1.1975000000000475,0.3999999999999204,8.087500000000091,17.63249999999607,17.32084397164043,2181853184,12596690944,0,0,283.88,9122643.8,1.70502078803e-05,2875.92,9122643.8,,0,3133.88,0,2162.06,0,99.9760000000242,0,0,93.6862448182421,11970.882329413647,63138,758,1640,6910,60.60000000009313,0,0,5.833333333333333,5,6,5,5,151,0,34.84,0,5638.22,0,0.0,2784.04,0,13933.32,0,0,3745.88,69.68,3632.94,144.1684665226782,144.1684665226782,69208.32333413327,288.3369330453564,1034452992,16777216,8388608,345006.6794656427,7535245.24038077,79,2,16384,413,4000,0,0,576.7138628909687,0,0.579953603711703,0,0,0,28833.69330453564,288.3369330453564,112,2000,0,0.1999840012798976,0,0.1999840012798976,11681.145508359332,0.999982880054236,0.1999840012798976,0.0,0,0,144.54843612511,0,9,0,12546.136309095273,1441.6846652267818,0.0,0,0,144.1684665226782,144.1684665226782,11104.75161987041,,11825.313974882009,,97,21.792852653793936,23397150720,,,,,,,144.1684665226782,144.1684665226782,288.3369330453564,"[0.27393121 0.01851495 0.03503697 0.09566056 0.01851495 0.05104468
 0.02847959 0.04255866 0.07097396 0.04468017 0.02462231 0.295982  ]",64-1000000-4-oltp_read_write_95-1.0,12,8
363,144.37,50.39250000013271,18.66750000000684,0,0,1.2099999999999795,0.4250000000000114,7.949999999996635,17.339999999997417,17.32217714716046,2182021120,12596690944,0,0,287.12,8951217.68,1.69690363448e-05,2872.34,8951217.68,,0,3077.34,0,2160.46,0,100.00400000007356,0,0,93.68013103997738,11780.28,63106,818,1612,6812,59.239999999757856,0,0,6.0,5,6,5,5,151,0,0.0,0,0.3599568051833779,0,0.0,0.0,0,0.0,0,0,200.7359116905972,0.0,100.54793424789024,141.88,141.88,68105.16,283.76,1033928704,16777216,8388608,339519.10000000003,7415313.94,79,2,16384,397,4000,0,0,567.52,0,0.6,0,0,0,28376.0,283.76,112,2000,0,0.2,0,0.2,11495.08,0.999982601554725,0.2,0.0,0,0,142.28,0,9,0,12346.38,1418.8,0.0,0,0,141.9,141.88,10927.86,,11636.96,,96,21.79282976292345,23397126144,,,,,,,141.88,141.88,283.76,"[0.27393121 0.01851495 0.03503697 0.09566056 0.01851495 0.05104468
 0.02847959 0.04255866 0.07097396 0.04468017 0.02462231 0.295982  ]",64-1000000-4-oltp_read_write_95-1.0,12,8
366,144.66,50.01250000006985,18.72499999999673,0,0,1.2149999999999184,0.3774999999999409,8.0049999999992,17.602500000001783,17.467655861224884,2200346624,12596690944,0,0,282.0,9131660.78,1.69155948744e-05,2985.7000000000003,9131660.78,,0,3096.38,0,2217.74,0,99.99399999994785,0,0,94.00494448711652,11920.0,63763,117,1656,7056,57.04000000003725,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0,0,251.52,0.0,125.94,143.58,143.6,68921.84,287.2,1044692992,16777216,8388608,343559.92,7504010.24,79,2,16384,294,4000,0,0,574.32,0,0.6,0,0,0,28718.0,287.18,69,2000,0,0.2,0,0.2,11631.46,0.9999828055496808,0.2,0.0,0,0,144.0,0,9,0,12493.04,1436.0,0.0,0,0,143.6,143.6,11057.34,,11775.04,,500,21.789571629024607,23393628160,,,,,,,143.6,143.6,287.2,"[0.27393121 0.01851495 0.03503697 0.09566056 0.01851495 0.05104468
 0.02847959 0.04255866 0.07097396 0.04468017 0.02462231 0.295982  ]",64-1000000-4-oltp_read_write_95-1.0,12,8
368,143.31,50.46750000002794,18.96250000000145,0,0,1.1899999999999975,0.3725000000000023,7.827499999998508,17.189999999998694,17.339085714731652,2184151040,12596690944,0,0,283.64,9083412.1,1.68589159484e-05,2874.2000000000003,9083412.1,,0,3135.78,0,2155.74,0,99.94200000003912,0,0,93.69751022358795,11944.0,63915,0,1621,6660,62.71999999973923,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0,0,226.2,0.0,113.3,143.86,143.86,69068.94,287.76,1047183360,16777216,8388608,344244.12,7519696.66,79,2,16384,397,4000,0,0,575.58,0,0.6,0,0,0,28778.0,287.78000000000003,112,2000,0,0.2,0,0.2,11654.82,0.9999828400122864,0.2,0.0,0,0,144.28,0,9,0,12518.04,1438.68,0.0,0,0,143.88,,11079.62,,11798.68,,103,21.79298236872668,23397289984,,,,,,,143.88,,287.76,"[0.27393121 0.01851495 0.03503697 0.09566056 0.01851495 0.05104468
 0.02847959 0.04255866 0.07097396 0.04468017 0.02462231 0.295982  ]",64-1000000-4-oltp_read_write_95-1.0,12,8
371,144.07,50.227499999979045,19.265000000003056,0,0,1.2024999999999295,0.2900000000000204,7.94249999999829,17.369999999994437,17.528201539720172,2207973376,12596690944,0,0,575.54,9098020.6,1.67762437811e-05,3020.86,9098020.6,,0,3100.88,0,2212.46,0,99.94799999997484,0,0,94.01676521573935,11965.92,63148,743,1645,6967,61.47999999998137,0,0,5.666666666666667,5,6,5,5,151,0,13.58,0,2429.4,0,0.0,1164.58,0,5495.26,0,0,1674.54,33.5,1435.62,144.16,144.16,69195.92,288.32,1034616832,16777216,8388608,344885.08,7533647.52,79,2,16384,294,4000,0,0,576.64,0,0.62,0,0,0,28832.0,288.32,69,2000,0,0.2,0,0.2,11676.08,0.9999828712569414,0.2,0.0,0,0,144.58,0,9,0,12541.06,1441.6,0.0,0,0,,144.16,11099.76,,11820.24,,497,21.792917511260303,23397220352,,,,,,,144.16,144.16,288.32,"[0.27393121 0.01851495 0.03503697 0.09566056 0.01851495 0.05104468
 0.02847959 0.04255866 0.07097396 0.04468017 0.02462231 0.295982  ]",64-1000000-4-oltp_read_write_95-1.0,12,8
373,146.19,50.07499999983702,18.922499999998763,0,0,1.2125000000000343,0.2950000000000728,8.055000000001655,17.727499999996326,17.482353308421366,2202198016,12596690944,0,0,285.36,9302320.04,1.67222951662e-05,2891.8,9302320.04,,0,3157.2000000000003,0,2242.66,0,99.98400000005496,0,0,94.06151372250456,12242.12,63915,0,1621,7192,59.18000000016763,0,0,6.0,5,6,5,5,151,0,37.14,0,6247.1,0,0.0,3049.88,0,14927.26,0,0,4061.64,80.60000000000001,3819.9,147.5,147.5,70784.2,294.96,1047183360,16777216,8388608,352846.94,7706616.640000001,79,2,16384,293,4000,0,0,589.86,0,0.62,0,0,0,29494.0,294.94,69,2000,0,0.2,0,0.2,11945.7,0.9999832578541592,0.2,0.0,0,0,147.9,0,9,0,12830.64,1474.96,0.0,0,0,,147.5,11356.04,,12093.18,,503,21.793375328669985,23397711872,,,,,,,147.5,147.5,294.96,"[0.27393121 0.01851495 0.03503697 0.09566056 0.01851495 0.05104468
 0.02847959 0.04255866 0.07097396 0.04468017 0.02462231 0.295982  ]",64-1000000-4-oltp_read_write_95-1.0,12,8
