id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu
620,55.58,34.41500000027008,28.979999999995925,0,0,2.019999999999982,0.3299999999999272,9.06499999999869,20.930000000007567,33.97552163203088,2125344768,6255517696,0,0,0.0002026515555436,,0,0,96.20192323462464,1718.32,65366,0,170,18438,68.73999999975786,0,0,6.0,5,6,5,5,151,0,11.0,0,438.38,0,0.0,208.0,0,4388.0,0.0,0,1337.08,22.0,1224.2,429.14,429.14,22637.34,429.38,1070956544,16777216,8388608,169255.68,2102238.32,79,2,16384,3,1,0,0,214.6,0,0.62,0,0,0,10731.66,107.32,112,2000,0,0.2,0,1609.84,0.0,0.0,1609.84,1609.88,0,0,54.08,0,9,0,3004.7200000000003,2682.84,0.0,0,0,,,322.16,,,1663.26,,116,23.02894058418952,24724234240,,,,,,429.22,429.18,429.4,1207984.41,1209217.71,1697.88,4985.8,99.95000000006983,"[0.20715721 0.01951966 0.04956463 0.05119127 0.01569228 0.01597933
 0.03435078 0.18457564 0.14075208 0.07913118 0.17558128 0.02650464]",64-1000000-4-oltp_read_write_20-0.2,6,4
621,58.35,37.33999999996741,32.474999999998545,0,0,1.975000000000364,0.4600000000001501,8.62999999999738,14.984999999993308,34.398903633123055,2151829504,6255517696,0,0,0.0002025825801553,,0,0,96.13136177399996,1852.24,64971,0,565,20054,65.84000000031665,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.28,0.0,125.74,462.62,462.62,24408.52,462.74,1064484864,16777216,8388608,182442.44,2265738.62,79,2,16384,280,1000,0,0,231.36,0,0.54,0,0,0,11568.0,115.68,69,2000,0,0.18,0,14.82,1720.54,0.9914599852480176,14.82,14.64,0,0,58.2,0,9,0,3239.08,2892.04,0.0,0,0,,,347.32,,,1793.04,,606,23.00351264222717,24696934400,,,,,,462.64,462.68,462.82,1320156.4,1321379.4700000002,1737.82,4950.34,99.98800000001212,"[0.20715721 0.01951966 0.04956463 0.05119127 0.01569228 0.01597933
 0.03435078 0.18457564 0.14075208 0.07913118 0.17558128 0.02650464]",64-1000000-4-oltp_read_write_20-0.2,6,4
622,57.58,37.22500000009313,33.09500000000117,0,0,2.024999999999636,0.404999999999859,8.655000000002474,14.389999999992142,34.77861167895256,2175582208,6255517696,0,0,0.0002025126179029,,0,0,95.69496706764116,1819.84,65052,12,472,22053,67.02000000001863,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.32,0.0,113.4,454.7,454.68,23972.08,454.5,1065811968,16777216,8388608,179251.74,2225981.86,79,2,16384,292,2000,0,0,227.22,0,0.64,0,0,0,11358.0,113.58,69,2000,0,0.22,0,0.22,1704.78,0.9998709677419356,0.22,0.0,0,0,57.2,0,9,0,3182.3,2841.44,0.0,0,0,,,341.2,,,1761.6,,1106,23.02889480244854,24724185088,,,,,,454.7,454.7,454.48,1296653.6,1297750.73,1692.84,4978.06,99.98400000005496,"[0.20715721 0.01951966 0.04956463 0.05119127 0.01569228 0.01597933
 0.03435078 0.18457564 0.14075208 0.07913118 0.17558128 0.02650464]",64-1000000-4-oltp_read_write_20-0.2,6,4
623,57.32,37.471498859926456,32.74630985240399,0,0,2.010080403215892,0.3750150005999103,8.930357214281585,14.480579223172128,34.86275115798185,2180845568,6255517696,0,0,0.0002024453503057,,0,0,95.44892881638582,1820.5,65185,0,351,23435,64.9585983438965,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.88,0.0,100.66,454.76,454.78,23992.54,454.6,1067991040,16777216,8388608,179295.92,2228044.68,79,2,16384,294,4000,0,0,227.42,0,0.64,0,0,0,11370.0,113.7,69,2000,0,0.22,0,0.22,1705.3,0.9998710070828838,0.22,0.0,0,0,57.26,0,9,0,3183.2200000000003,2842.12,0.0,0,0,,,341.46,,,1762.18,,1606,23.02895584476984,24724250624,,,,,,454.72,454.78,454.64,1298738.779551182,1299838.4435377414,1716.2486499459978,5087.203488139526,99.9799991998758,"[0.20715721 0.01951966 0.04956463 0.05119127 0.01569228 0.01597933
 0.03435078 0.18457564 0.14075208 0.07913118 0.17558128 0.02650464]",64-1000000-4-oltp_read_write_20-0.2,6,4
624,63.09,36.52999999991152,32.924999999995634,0,0,2.0000000000004547,0.3600000000001273,9.24500000000262,14.940000000002328,34.22178511890185,2140749824,6255517696,0,0,0.0002023733560397,,0,0,94.54460356718413,1914.8565942637704,65028,0,508,20256,65.12000000011176,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.08,0.0,113.2,478.3791351654066,478.3791351654066,25238.429537181488,478.23912956518257,1065418752,16777216,8388608,188607.0042801712,2342353.9941597665,79,2,16384,413,4000,0,0,239.2295691827673,0,0.580023200928037,0,0,0,11962.478499139965,119.62478499139964,112,2000,0,0.1800072002880115,0,0.1800072002880115,1793.8517540701628,0.9998996633146782,0.1800072002880115,0.0,0,0,60.22240889635585,0,9,0,3348.49393975759,2989.7195887835514,0.0,0,0,,,359.11436457458296,,,1853.654146165847,,94,23.005031069969263,24698564608,,,,,,478.3791351654066,478.3991359654386,478.2791311652466,1373732.01,1374834.86,1666.9,5297.38,99.9760000000242,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
625,71.13,36.000000000116415,35.13000000000466,0,0,2.105000000000473,0.2900000000000773,9.110000000000582,13.869999999995343,52.645580942178825,3293253632,6255517696,0,0,0.0002022887645166,,0,0,94.98003152373556,2036.2578245305283,130148,0,924,52062,64.87999999988824,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.64,0.0,126.04,508.74947503149815,508.7094774313541,26829.750214987103,508.8894666320021,2132344832,16777216,8388608,200596.384216947,2490640.701557907,79,2,16384,413,4000,0,0,254.32474051556903,0,0.5999640021598704,0,0,0,12717.49695018299,127.19236845789251,112,2000,0,0.1999880007199568,0,0.1999880007199568,1907.785532868028,0.9998951836905824,0.1999880007199568,0.0,0,0,63.99616023038618,0,9,0,3561.206327620343,3179.8092114473134,0.0,0,0,,,381.6571005739656,,,1971.3217206967583,,109,23.091505148366608,24791404544,,,,,,508.7894726316421,508.74947503149815,508.8894666320021,1462685.09,1463069.6900000002,1504.14,5488.400000000001,99.95799999998415,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
626,84.6,33.97728181743598,32.79737620989884,0,0,2.1348292136626705,0.4049676025916517,9.949204063675634,16.75865930725746,71.12994409471813,4449546240,6255517696,0,0,0.0002021928414344,,0,0,95.24410260709352,2917.68,195256,0,1352,98069,67.08263338940334,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4000000000000001,0,0.0,0.0,0,0.0,0.0,0,226.44000000000003,0.0,113.50000000000004,729.02,728.98,38458.9,729.0600000000001,3199074304,16777216,8388608,287410.38,3567534.84,79,2,16384,413,4000,0,0,364.54,0,0.58,0,0,0,18226.0,182.26,112,2000,0,0.18,0,0.18,2733.98,0.999934166252158,0.18,0.0,0,0,91.52,0,9,0,5103.28,4556.4800000000005,0.0,0,0,,,547.14,,,2825.1,,122,23.091676829895235,24791588864,,,,,,729.0600000000001,729.02,729.08,1932892.5785937128,1933682.485401168,1723.9820814334853,5011.1791056715465,99.9800015997677,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
627,87.25,43.60500000009779,24.67000000000553,0,0,1.949999999999818,0.2749999999998636,9.284999999999854,16.739999999997963,89.7996105357033,5617430528,6255517696,0,0,0.0002021247681177,,0,0,95.14296456865264,3260.98,260459,0,1685,124959,58.32000000029802,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.3999760014399136,0,0.0,0.0,0,0.0,0.0,0,226.0664360138392,0.0,113.19320840749556,814.78,814.8000000000001,42994.96,814.74,4267360256,16777216,8388608,321217.92,3988439.14,79,2,16384,414,4000,0,0,407.54,0,0.6,0,0,0,20378.0,203.78,112,2000,0,0.2,0,0.2,3055.8,0.999934554973822,0.2,0.0,0,0,102.3,0,9,0,5703.9800000000005,5092.64,0.0,0,0,,,611.58,,,3157.64,,134,23.09182943569845,24791752704,,,,,,814.84,814.86,814.8000000000001,2162022.0,2161988.02,1935.66,3819.62,99.98399999993852,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
628,62.67,36.375,33.049999999995634,0,0,1.5050000000001091,0.3300000000000409,9.270000000000437,14.955000000001746,34.1660631759805,2137264128,6255517696,0,0,0.0002020444342165,,0,0,94.57121712090104,1963.16,65011,0,525,20655,67.45999999996275,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.08,0.0,113.2,490.42,490.42,25862.14,490.42,1065140224,16777216,8388608,193372.3,2400788.0,79,2,16384,413,4000,0,0,245.14,0,0.6,0,0,0,12255.52,122.56,112,2000,0,0.2,0,0.2,1839.1,0.9998912629804816,0.2,0.0,0,0,61.68,0,9,0,3433.1,3065.4,0.0,0,0,,,368.06,,,1900.42,,98,23.011539707476803,24705552384,,,,,,490.44,490.46,490.44,1412800.1700000002,1413904.4600000002,1700.58,5297.06,99.98399999993852,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
629,62.6,36.31999999994878,33.71500000000378,0,0,2.010000000000673,0.404999999999859,9.090000000000146,14.565000000002328,34.25314917373066,2142711808,6255517696,0,0,0.0002019699222857,,0,0,94.51082980848466,1874.54,65051,0,485,20069,70.0,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,225.96,0.0,113.1,468.3,468.26,24695.5,468.12,1065795584,16777216,8388608,184630.7,2293114.1,79,2,16384,414,4000,0,0,234.08,0,0.68,0,0,0,11703.88,117.04,112,2000,0,0.22,0,0.22,1755.96,0.9998747281030418,0.22,0.0,0,0,58.98,0,9,0,3277.88,2926.68,0.0,0,0,,,351.54,,,1814.5,,107,23.04986283981163,24746696704,,,,,,468.3,468.3,468.16,1347175.33,1347269.01,1674.62,5153.42,99.98999999999069,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
630,59.14,36.27500000002328,35.13500000000204,0,0,1.9350000000004,0.3849999999999909,8.940000000002328,13.294999999998254,34.087489343423954,2132348928,6255517696,0,0,0.0002018937520125,,0,0,94.68569526522772,1843.4,65024,0,512,26570,68.60000000009313,0,0,5.5,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.82,0.0,113.9,460.6,460.6,24278.0,460.46,1065353216,16777216,8388608,181581.32,2253375.52,79,2,16384,413,4000,0,0,230.12,0,0.54,0,0,0,11502.0,115.02,112,2000,0,0.18,0,0.18,1726.94,0.9998957802584648,0.18,0.0,0,0,57.86,0,9,0,3223.78,2878.56,0.0,0,0,,,345.56,,,1784.5,,98,23.02833016097662,24723578880,,,,,,460.62,460.62,460.42,1323943.2,1325044.94,1584.64,5077.64,99.98999999999069,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
631,62.53,35.83285002896101,33.417994920303045,0,0,1.9598824070551584,0.3999760014398908,9.359438433690922,14.844109353432684,34.121668960586064,2134487040,6255517696,0,0,0.0002018213865975,,0,0,94.58087085895188,1952.215221522152,64991,0,545,19794,65.20208787444814,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,253.56,0.0,127.94,487.6487648764877,487.6887688768877,25731.533153315333,487.5087508750875,1064812544,16777216,8388608,192263.74637463747,2388536.6336633665,79,2,16384,413,4000,0,0,243.9043904390439,0,0.5800580058005801,0,0,0,12191.219121912192,121.91219121912192,112,2000,0,0.2000200020002,0,0.2000200020002,1828.862886288629,0.9998906434539172,0.2000200020002,0.0,0,0,61.32613261326133,0,9,0,3413.701370137014,3047.784778477848,0.0,0,0,,,366.2566256625663,,,1889.84898489849,,123,23.02861248171257,24723881984,,,,,,487.6487648764877,487.6887688768877,487.5287528752876,1377157.060576365,1378261.6443013418,1707.7575345479272,5299.562026278423,100.00000000005215,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
632,68.13,36.31282123055387,33.43299402036373,0,0,1.9798812071275909,0.3099814011158784,8.934463932161743,15.334079955216366,34.15990822576357,2136879104,6255517696,0,0,0.0002017429492902,,0,0,94.55916086222037,2118.64,64993,0,543,21018,67.32196068265705,0,0,6.0,5,6,5,5,151,0,10.58,0,665.32,0,0.0,285.6,0,4295.3,0.0,0,1399.9,27.5,1148.26,529.3,529.32,27919.66,529.34,1064845312,16777216,8388608,208691.52,2590925.46,79,2,16384,397,4000,0,0,264.64,0,0.52,0,0,0,13232.0,132.32,112,2000,0,0.18,0,0.18,1985.0,0.9999093281213792,0.18,0.0,0,0,66.5,0,9,0,3705.36,3308.36,0.0,0,0,,,397.22,,,2051.14,,107,23.02849802736016,24723759104,,,,,,529.34,529.34,529.36,1520665.4000759958,1521773.543587385,1865.368077915325,4736.8557886526805,99.98800072002106,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
633,64.04,36.77000000025146,32.36000000000058,0,0,2.040000000000873,0.5299999999999727,9.040000000000871,15.02499999999418,34.3435745593645,2148368384,6255517696,0,0,0.0002016688756279,,0,0,95.19298139865404,1991.56,64384,0,1152,24553,66.07999999960884,0,0,5.666666666666667,5,6,5,5,151,0,4.480358428674293,0,191.275302024162,0,0.0200016001280102,90.72725818065445,0,1800.1440115209216,0.0,0,813.3850708056644,9.000720057604608,555.4244339547163,497.32,497.4,26250.7,497.72,1054867456,16777216,8388608,196165.58,2436595.9,79,2,16384,294,4000,0,0,248.82,0,0.54,0,0,0,12444.0,124.42,69,2000,0,0.18,0,0.18,1865.86,0.9999035390452508,0.18,0.0,0,0,62.58,0,9,0,3482.82,3109.56,0.0,0,0,,,373.48,,,1928.02,,637,22.99932742807373,24692441088,,,,,,497.46,497.44,497.76,1417194.12,1418295.0599999998,1630.1,4998.02,99.9539999999106,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
634,68.42,35.68500000005589,33.755000000004664,0,0,1.934999999999491,0.3750000000001137,9.01000000000204,15.33000000000175,34.8391790082149,2179371008,6255517696,0,0,0.0002015920449042,,0,0,95.26744544750204,2189.2200000000003,64469,0,1067,26448,66.12000000011176,0,0,5.833333333333333,5,6,5,5,151,0,116.84,0,4686.34,0,0.02,2225.9,0,46742.04,0.0,0,12184.86,233.68,11914.28,546.88,546.94,28846.28,547.04,1056260096,16777216,8388608,215654.56,2677008.3000000003,79,2,16384,294,4000,0,0,273.42,0,0.56,0,0,0,13672.0,136.72,69,2000,0,0.18,0,0.18,2051.12,0.999912250767806,0.18,0.0,0,0,68.74,0,9,0,3828.8,3418.64,0.0,0,0,,,410.46,,,2119.5,,1157,23.028574330261776,24723841024,,,,,,546.98,546.96,547.02,1567060.9500000004,1568165.3300000003,1792.7800000000004,4633.460000000001,99.99600000004286,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
635,62.47,36.82999999995809,32.924999999995634,0,0,2.0600000000013097,0.3249999999999318,9.429999999996651,14.849999999998545,34.177063512538425,2137952256,6255517696,0,0,0.000201514379658,,0,0,94.43191446754386,1943.702251909924,64977,36,523,20727,67.86000000033528,0,0,5.666666666666667,5,6,5,5,151,0,175.02,0,7013.68,0,0.02,3331.38,0,70018.0,0.0,0,18063.18,350.04,17792.56,485.52057917683294,485.50057997680096,25606.375744970203,485.68057277708897,1064583168,16777216,8388608,191460.66157353707,2377471.9811207554,79,2,16384,398,4000,0,0,242.71029158833647,0,0.6399744010239591,0,0,0,12135.514579416824,121.35514579416824,112,2000,0,0.2199912003519859,0,0.2199912003519859,1820.907163713452,0.999879200527125,0.2199912003519859,0.0,0,0,61.09755609775609,0,9,0,3399.0640374385025,3034.9586016559338,0.0,0,0,,,364.3654253829847,,,1881.564737410504,,113,23.028684969469115,24723959808,,,,,,485.60057597696095,485.56057757689695,485.68057277708897,1399878.3,1400986.64,1741.76,5340.88,99.99199999996928,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
636,64.28,36.63500000012573,32.63500000000204,0,0,2.044999999999618,0.4099999999999681,9.25,15.055000000007569,34.4844181542221,2157178880,6255517696,0,0,0.000201442455077,,0,0,95.07876691194126,2041.4,65505,25,6,25395,66.15999999968335,0,0,6.0,5,6,5,5,151,0,190.64,0,7859.1,0,0.8200000000000001,3702.32,0,76309.22,0.0,0,19581.38,387.6,19329.72,509.92,509.92,26905.36,509.94,1073233920,16777216,8388608,201062.66,2497861.22,79,2,16384,295,4000,0,0,255.04,0,0.66,0,0,0,12752.0,127.52,69,2000,0,0.22,0,0.22,1912.4,0.9998849745375452,0.22,0.0,0,0,64.2,0,9,0,3569.8,3187.28,0.0,0,0,,,382.86,,,1976.16,,633,23.02856669997161,24723832832,,,,,,509.94,509.94,509.98,1450950.98,1451046.96,1669.64,5117.26,100.002000000095,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
637,63.52,35.64500000001863,33.88500000000204,0,0,1.975000000000364,0.4499999999999318,9.279999999998836,14.549999999988358,34.127169128865006,2134831104,6255517696,0,0,0.0002013672265854,,0,0,94.41159975021972,1885.24,65033,0,503,20832,66.48000000044702,0,0,6.0,5,6,5,5,151,0,255.26,0,10210.92,0,0.0,4849.9800000000005,0,102101.66,0.0,0,26032.6,510.52,25907.0,470.88,470.9,24851.02,470.7,1065500672,16777216,8388608,185670.7,2307411.7,79,2,16384,414,4000,0,0,235.56,0,0.66,0,0,0,11776.0,117.76,112,2000,0,0.22,0,0.22,1765.98,0.9998754387951534,0.22,0.0,0,0,59.32,0,9,0,3296.4,2943.04,0.0,0,0,,,353.7,,,1824.88,,106,23.0116198255235,24705638400,,,,,,470.88,470.96,470.76,1361445.44,1361409.0,1709.36,5157.32,99.96999999997206,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
638,63.34,36.50500000000466,32.11000000000786,0,0,2.0650000000000546,0.4650000000000318,9.309999999997672,15.274999999986903,34.453119577587074,2155220992,6255517696,0,0,0.0002012930589136,,0,0,95.0891007284136,2001.54,64402,0,1134,25048,66.95999999996273,0,0,5.833333333333333,5,6,5,5,151,0,268.38,0,10735.48,0,0.0,5099.18,0,107351.1,0.0,0,27307.26,536.72,27207.04,499.94,499.92,26383.2,500.16,1055162368,16777216,8388608,197143.72,2449051.86,79,2,16384,294,4000,0,0,250.08,0,0.6,0,0,0,12504.0,125.04,69,2000,0,0.2,0,0.2,1875.16,0.999893353809402,0.2,0.0,0,0,62.92,0,9,0,3500.1800000000003,3125.04,0.0,0,0,,,375.38,,,1937.64,,626,23.028627742292905,24723898368,,,,,,499.98,499.94,500.16,1420593.0399999998,1421819.71,1637.56,5047.18,99.98399999993852,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
639,62.54,35.565000000060536,33.6449999999968,0,0,2.164999999999509,0.3749999999998863,9.5,15.035000000010768,34.185248286763056,2138464256,6255517696,0,0,0.0002012177299379,,0,0,94.45176822977965,1946.72,65016,0,520,19961,65.54000000003725,0,0,6.0,5,6,5,5,151,0,264.84000000000003,0,10595.16,0,0.0,5032.56,0,105949.36,0.0,0,26979.32,529.74,26866.34,486.28,486.14,25655.46,486.4,1065222144,16777216,8388608,191753.08,2381523.44,79,2,16384,397,4000,0,0,243.18,0,0.6,0,0,0,12160.0,121.6,112,2000,0,0.2,0,0.2,1823.74,0.9998903472701952,0.2,0.0,0,0,61.2,0,9,0,3404.38,3039.7200000000003,0.0,0,0,,,364.98,,,1884.54,,112,23.02872312091992,24724000768,,,,,,486.32,486.3,486.44,1399205.13,1399901.76,1765.06,5296.14,99.99199999996928,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
640,64.35,36.63000000012107,32.70500000000902,0,0,2.130000000000564,0.4349999999998317,9.3650000000016,15.054999999993017,34.47099512449368,2156339200,6255517696,0,0,0.0002011470128509,,0,0,95.09862812936382,2046.62,64397,0,1139,24724,66.09999999962747,0,0,6.0,5,6,5,5,151,0,256.96,0,10278.42,0,0.0,4882.02,0,102780.0,0.0,0,26177.26,513.92,26064.36,511.2,511.2,26974.02,511.42,1055080448,16777216,8388608,201583.16,2503331.96,79,2,16384,294,4000,0,0,255.68,0,0.54,0,0,0,12783.88,127.84,69,2000,0,0.18,0,0.18,1917.42,0.9999061326658324,0.18,0.0,0,0,64.28,0,9,0,3579.08,3195.48,0.0,0,0,,,383.8,,,1981.3,,632,23.028574330261776,24723841024,,,,,,511.26,511.22,511.42,1443820.89,1443914.77,1663.54,5114.86,99.98800000001212,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
641,65.79,37.51000000000931,30.3099999999904,0,0,2.0950000000002547,0.4950000000000045,9.469999999997526,16.464999999981956,34.790070362867056,2176299008,6255517696,0,0,0.0002010737924712,,0,0,95.20088862107008,2064.88,64484,0,1052,31127,63.75999999977648,0,0,5.666666666666667,5,6,5,5,151,0,263.12,0,10525.28,0,0.0,4999.34,0,105241.74,0.0,0,26801.08,526.24,26688.22,515.9,515.86,27204.68,515.88,1056505856,16777216,8388608,203392.44,2524483.74,79,2,16384,292,4000,0,0,257.84000000000003,0,0.52,0,0,0,12894.0,128.94,69,2000,0,0.18,0,0.18,1934.6,0.999906966166696,0.18,0.0,0,0,64.82000000000001,0,9,0,3611.34,3224.44,0.0,0,0,,,387.14,,,1999.08,,1152,23.00322650634613,24696627200,,,,,,515.94,515.92,515.86,1468762.7,1469860.8,1701.42,4902.86,100.02000000001864,"[0.1920354  0.02315634 0.03842183 0.05317109 0.02315634 0.02315634
 0.04328909 0.18849558 0.12566372 0.06961652 0.18864307 0.03119469]",64-1000000-4-oltp_read_write_20-0.6,6,4
