id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Retransmit Rate,Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),Average Swap Usage Percentage,Average Disk IOPS (Read),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk IOPS (Write),Average Disk Busy (Sr0),Average Disk Busy (VDA),Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Show Status),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),label,workload_label,mem_size,num_cpu
22,295.56,77.67499999998837,13.578750000000126,0,0.0,0.2862499999999741,0.0462500000000059,2.25874999999985,5.026250000000688,10.009686254786416,2530349056,25279004672,0,0,319.02,11961837.8,1.82469170975e-05,3090.86,11961837.8,,0,5192.96,0,2.86,0,100.01200000004611,0,0,87.71825807018391,4606.42,65530,0,6,0,33.4199999999255,0,0,6.0,5,6,5,5,151,0,0.0,0,9582.16,0,0.0,4790.88,0,136874.74,0.0,0,34786.14,0.0,34331.1,0.0,0.0,119144.84,0.0,1073643520,16777216,8388608,117791.88,11523434.04,79,2,16384,294,4000,0,0,1151.24,0,0.66,0,0,0,57557.4,575.62,69,2000,0,0.22,0,0.22,4029.36,0.9999454037393476,0.22,0.0,0,0,288.24,0,9,0,4317.16,0.0,0.0,0,0,287.8,287.8,4029.68,,4317.16,,323,21.193275898358888,22753435648,,,,0.12,,,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
23,300.47,76.61624999993364,14.311250000000882,0,0.0,0.273750000000021,0.0412500000000086,2.401249999999948,5.208749999999668,9.970166724133918,2520358912,25279004672,0,0,328.66,12667637.96,1.822098921e-05,3085.04,12667637.96,,0,5481.82,0,1.08,0,100.0020000000368,0,0,87.48348325379234,4826.56,65381,0,155,0,43.12000000011176,0,0,6.0,5,6,5,5,151,0,0.0,0,9875.24,0,0.0,4937.42,0,141064.54,0.0,0,35819.92,0.0,35366.98,0.0,0.0,124845.4,0.0,1071202304,16777216,8388608,123413.72,12074222.66,79,2,16384,414,4000,0,0,1206.3,0,0.6,0,0,0,60314.08,603.16,112,2000,0,0.2,0,0.2,4221.96,0.9999526308808762,0.2,0.0,0,0,301.98,0,9,0,4523.52,0.0,0.0,0,0,301.6,301.58,4222.26,0.1,4523.54,,96,21.19369174917267,22753882112,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
24,301.56,76.6912499999453,14.202499999999873,0,0.0,0.2900000000000204,0.0449999999999963,2.357500000000016,5.278750000000059,10.007871499791293,2529890304,25279004672,0,0,301.32,12835568.94,1.81943174883e-05,3086.24,12835568.94,,0,5533.62,0,3.78,0,100.00400000001537,0,0,87.7342260727923,4893.26,64207,0,1329,0,40.36000000033527,0,0,6.0,5,6,5,5,151,0,0.0,0,9799.88,0,0.0,4899.76,0,139975.38,0.0,0,35576.32,0.0,35113.4,0.0,0.0,126573.42,0.0,1051967488,16777216,8388608,125116.84,12240939.98,79,2,16384,294,4000,0,0,1223.0,0,0.58,0,0,0,61141.6,611.48,69,2000,0,0.2,0,0.2,4280.42,0.9999532777962072,0.2,0.0,0,0,306.12,0,9,0,4586.12,0.0,0.0,0,0,305.74,305.74,4280.7,0.1,4586.16,,316,21.193977885053727,22754189312,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
25,293.11,76.89625000001979,14.133750000000193,0,0.0,0.2837500000000049,0.0475000000000065,2.3749999999996594,5.1512500000000045,9.955502855646614,2516652032,25279004672,0,0,315.08,12541255.66,1.8167492484e-05,3091.32,12541255.66,,0,5418.8,0,2.62,0,99.99199999996928,0,0,87.51111342430359,4765.0,65371,0,165,0,49.31999999983236,0,0,6.0,5,6,5,5,151,0,0.0,0,9810.6,0,0.0,4905.04,0,140130.16,0.0,0,35632.54,0.0,35156.64,0.0,0.0,123244.9,0.0,1071038464,16777216,8388608,121842.72,11919998.66,79,2,16384,414,4000,0,0,1190.88,0,0.66,0,0,0,59541.6,595.46,112,2000,0,0.22,0,0.22,4168.04,0.999947220183002,0.22,0.0,0,0,298.18,0,9,0,4465.8,0.0,0.0,0,0,297.74,297.74,4168.36,,4465.78,,99,21.19364215228663,22753828864,,,,0.12,,,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
26,299.48,76.17999999996393,14.623749999999744,0,0.0,0.3000000000000042,0.0575000000000045,2.421250000000157,5.2337500000010095,10.01049641326638,2530553856,25279004672,0,0,302.12,12882603.96,1.81416961942e-05,3082.3,12882603.96,,0,5545.9800000000005,0,1.08,0,100.0,0,0,87.74054286731835,4890.7,64226,0,1310,0,46.89999999990688,0,0,6.0,5,6,5,5,151,0,0.0,0,9929.04,0,0.0,4964.34,0,141835.9,0.0,0,36012.36,0.0,35557.58,0.0,0.0,126512.98,0.0,1052278784,16777216,8388608,125056.42,12235199.06,79,2,16384,293,4000,0,0,1222.4,0,0.6,0,0,0,61113.46,611.16,69,2000,0,0.2,0,0.2,4278.18,0.999953253334206,0.2,0.0,0,0,305.98,0,9,0,4583.76,0.0,0.0,0,0,305.58,305.58,4278.4800000000005,0.1,4583.76,,319,21.19553064910153,22755856384,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
27,299.34,76.5662500000326,14.346250000001191,0,0.0,0.3187500000000156,0.0450000000000052,2.393749999999841,5.218749999999887,10.043907348979973,2538999808,25279004672,0,0,310.08,12748544.5,1.81156669654e-05,3093.1800000000003,12748544.5,,0,5493.9800000000005,0,1.1,0,100.01400000002468,0,0,87.78919660426835,4840.76,63808,0,1728,0,39.93999999994412,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,9990.88,0,0.0,4995.24,0,142711.2,0.0,0,36233.5,0.0,35776.520000000004,0.0,0.0,125221.94,0.0,1045430272,16777216,8388608,123778.2,12110242.62,79,2,16384,293,4000,0,0,1209.9,0,0.6,0,0,0,60493.42,604.96,69,2000,0,0.2,0,0.2,4234.4400000000005,0.9999527704834412,0.2,0.0,0,0,302.88,0,9,0,4536.900000000001,0.0,0.0,0,0,302.46,302.46,4234.74,0.1,4536.900000000001,,549,21.195507758231045,22755831808,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
28,301.58,76.39875000005124,14.43499999999949,0,0.0,0.3012500000000031,0.0437500000000099,2.415000000000191,5.238749999999755,10.03634046877714,2537086976,25279004672,0,0,315.92,12843905.44,1.80884804527e-05,3092.04,12843905.44,,0,5528.34,0,1.18,0,99.98399999999674,0,0,87.8110542043537,4895.32,63939,0,1597,0,46.71999999973922,0,0,6.0,5,6,5,5,151,0,0.0,0,10114.96,0,0.0,5057.28,0,144486.08000000002,0.0,0,36709.7,0.0,36235.54,0.0,0.0,126627.18,0.0,1047576576,16777216,8388608,125172.78,12246128.58,79,2,16384,294,4000,0,0,1223.46,0,0.56,0,0,0,61171.96,611.72,69,2000,0,0.18,0,0.18,4282.22,0.9999579674948628,0.18,0.0,0,0,306.24,0,9,0,4588.08,0.0,0.0,0,0,305.86,305.86,4282.52,0.1,4588.08,,769,21.193775682364446,22753972224,0.1,0.1,,,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
29,300.98,76.04750000001512,14.873749999999747,0,0.0,0.2762499999999832,0.0462500000000041,2.438749999999971,5.124999999999545,9.933174887938875,2511007744,25279004672,0,0,310.84000000000003,12681228.64,1.80621688844e-05,3086.28,12681228.64,,0,5494.34,0,1.14,0,99.99800000002142,0,0,87.7735814432153,4808.1,65344,0,192,0,47.77999999979511,0,0,6.0,5,6,5,5,151,0,0.0,0,9753.6,0,0.0,4876.6,0,139330.68,0.0,0,35408.66,0.0,34947.4,0.0,0.0,124366.98,0.0,1070596096,16777216,8388608,122937.48,12027183.82,79,2,16384,413,4000,0,0,1201.68,0,0.52,0,0,0,60076.02,600.8000000000001,112,2000,0,0.18,0,0.18,4205.96,0.9999572054187448,0.18,0.0,0,0,300.74,0,9,0,4506.42,0.0,0.0,0,0,300.40000000000003,300.40000000000003,4206.22,0.1,4506.36,,100,21.19548486736057,22755807232,0.1,0.1,,,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
30,298.26,76.6600000000617,14.204999999999702,0,0.0,0.2787500000000165,0.0562499999999985,2.424999999999955,5.229999999998767,9.969713035385126,2520244224,25279004672,0,0,309.64,12587518.4,1.80368694142e-05,3095.1800000000003,12587518.4,,0,5443.24,0,1.2,0,100.00800000003072,0,0,87.52013535281462,4774.9400000000005,65353,0,183,0,41.0,0,0,6.0,5,6,5,5,151,0,0.0,0,9885.8,0,0.0,4942.76,0,141220.22,0.0,0,35856.520000000004,0.0,35403.28,0.0,0.0,123510.48,0.0,1070743552,16777216,8388608,122090.34,11945417.36,79,2,16384,413,4000,0,0,1193.4,0,0.56,0,0,0,59667.0,596.6800000000001,112,2000,0,0.2,0,0.2,4176.9,0.999952119891791,0.2,0.0,0,0,298.7,0,9,0,4475.26,0.0,0.0,0,0,298.36,298.36,4177.16,0.1,4475.26,,102,21.195606952003143,22755938304,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
31,299.47,76.63375000000815,14.358749999999873,0,0.0,0.265000000000029,0.0437500000000063,2.423749999999757,5.1325000000006185,9.959051349788837,2517549056,25279004672,0,0,323.2,12630901.88,1.80107833179e-05,3114.54,12630901.88,,0,5461.18,0,1.16,0,100.0,0,0,87.48701260705226,4811.18,65381,0,155,0,33.95999999996274,0,0,6.0,5,6,5,5,151,0,0.0,0,9899.52,0,0.0,4949.56,0,141412.38,0.0,0,35907.78,0.0,35454.020000000004,0.0,0.0,124450.1,0.0,1071202304,16777216,8388608,123026.72,12035884.88,79,2,16384,413,4000,0,0,1202.44,0,0.58,0,0,0,60122.0,601.22,112,2000,0,0.18,0,0.18,4208.58,0.9999572320588486,0.18,0.0,0,0,301.0,0,9,0,4509.16,0.0,0.0,0,0,300.6,300.6,4208.9,0.1,4509.2,,95,21.19574048208097,22756081664,0.1,0.1,,,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
32,302.15,76.59000000002561,14.241249999999129,0,0.0,0.2900000000000204,0.0437499999999975,2.433750000000145,5.186249999999973,9.954708900336255,2516451328,25279004672,0,0,308.88,12786147.46,1.798437202e-05,3144.34,12786147.46,,0,5529.22,0,1.08,0,99.98800000001212,0,0,87.50686707630287,4859.34,65357,0,179,0,38.67999999970198,0,0,6.0,5,6,5,5,151,0,0.0,0,9521.22,0,0.0,4760.42,0,136020.44,0.0,0,34546.82,0.0,34106.56,0.0,0.0,125697.8,0.0,1070809088,16777216,8388608,124252.96,12156892.6,79,2,16384,414,4000,0,0,1214.5,0,0.6,0,0,0,60729.62,607.3000000000001,112,2000,0,0.2,0,0.2,4250.76,0.999952951803828,0.2,0.0,0,0,304.04,0,9,0,4554.42,0.0,0.0,0,0,303.66,303.66,4251.06,,4554.42,,96,21.194477669059285,22754725888,0.1,,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
33,301.95,76.47375000006286,14.491250000000036,0,0.0,0.2987500000000196,0.0375000000000085,2.365000000000123,5.25750000000005,9.974071688007328,2521346048,25279004672,0,0,309.92,12592506.96,1.79582778878e-05,3088.16,12592506.96,,0,5435.74,0,1.34,0,100.00199999997858,0,0,87.50894622840268,4796.7,65361,0,175,0,56.959999999962754,0,0,6.0,5,6,5,5,151,0,0.0,0,9913.16,0,0.0,4956.38,0,141601.36000000002,0.0,0,35981.12,0.0,35514.200000000004,0.0,0.0,124081.96,0.0,1070874624,16777216,8388608,122645.64,11999632.9,79,2,16384,413,4000,0,0,1198.88,0,0.52,0,0,0,59942.0,599.44,112,2000,0,0.18,0,0.18,4195.96,0.9999571034331552,0.18,0.0,0,0,300.06,0,9,0,4495.68,0.0,0.0,0,0,299.7,299.7,4196.22,0.1,4495.66,,98,21.195626027728554,22755958784,0.1,0.1,,,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
34,303.43,76.27374999996394,14.492500000000293,0,0.0,0.2962500000000005,0.0537500000000044,2.368750000000091,5.4374999999990905,9.988929994529798,2525102080,25279004672,0,0,313.24,12817523.04,1.79316419316e-05,3089.06,12817523.04,,0,5528.14,0,1.12,0,99.99600000004284,0,0,87.73994796844569,4859.4400000000005,64141,0,1395,0,58.65999999968334,0,0,6.0,5,6,5,5,151,0,0.0,0,9728.24,0,0.0,4863.86,0,138971.56,0.0,0,35343.200000000004,0.0,34870.14,0.0,0.0,125702.6,0.0,1050886144,16777216,8388608,124257.52,12157534.5,79,2,16384,294,4000,0,0,1214.56,0,0.64,0,0,0,60726.76,607.3000000000001,69,2000,0,0.22,0,0.22,4250.76,0.999948247227698,0.22,0.0,0,0,304.06,0,9,0,4554.38,0.0,0.0,0,0,303.64,303.64,4251.06,,4554.400000000001,,328,21.195572615697422,22755901440,,,,0.12,,,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
35,302.62,76.93749999999999,13.979999999999563,0,0.0,0.3125000000000071,0.0399999999999973,2.388750000000243,5.383750000000077,10.02122291154106,2533265408,25279004672,0,0,606.7,12637374.44,1.79063144585e-05,3129.2200000000003,12637374.44,,0,5453.02,0,2.46,0,99.99400000000604,0,0,87.78817703173107,4812.400000000001,63767,0,1769,0,37.95999999996275,0,0,6.0,5,6,5,5,151,0,0.0,0,9757.6,0,0.0,4878.56,0,139388.64,0.0,0,35450.06,0.0,34974.64,0.0,0.0,124495.12,0.0,1044758528,16777216,8388608,123051.38,12040322.2,79,2,16384,295,4000,0,0,1202.86,0,0.58,0,0,0,60141.84,601.42,69,2000,0,0.2,0,0.2,4209.68,0.9999524927076306,0.2,0.0,0,0,301.08,0,9,0,4510.36,0.0,0.0,0,0,300.7,300.7,4209.96,0.1,4510.38,,548,21.19452726594533,22754779136,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
36,301.61,76.71875000005821,14.166249999999764,0,0.0,0.3024999999999735,0.050000000000006,2.480000000000416,5.289999999999964,10.020007673821112,2532958208,25279004672,0,0,314.12,12721645.34,1.78797836632e-05,3093.7000000000003,12721645.34,,0,5482.64,0,1.22,0,100.0,0,0,87.8122474406968,4833.34,63698,0,1838,0,46.25999999977648,0,0,6.0,5,6,5,5,151,0,0.0,0,9956.54,0,0.0,4978.1,0,142226.66,0.0,0,36139.98,0.0,35671.520000000004,0.0,0.0,125019.5,0.0,1043628032,16777216,8388608,123584.08,12091143.14,79,2,16384,293,4000,0,0,1208.0,0,0.58,0,0,0,60395.42,603.96,69,2000,0,0.2,0,0.2,4227.9800000000005,0.9999526983241016,0.2,0.0,0,0,302.36,0,9,0,4529.9800000000005,0.0,0.0,0,0,302.0,302.0,4228.26,0.1,4529.9800000000005,,778,21.19569088519492,22756028416,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
37,295.51,76.58875000005355,14.48750000000041,0,0.0,0.2887499999999932,0.0499999999999989,2.3750000000001705,5.061249999999632,9.963863691159816,2518765568,25279004672,0,0,295.40000000000003,12351611.86,1.7854311623e-05,3077.1800000000003,12351611.86,,0,5336.52,0,0.26,0,100.00199999997858,0,0,87.50567105260006,4695.400000000001,65370,0,166,0,41.31999999983236,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9579.78,0,0.0,4789.66,0,136842.46,0.0,0,34778.64,0.0,34323.64,0.0,0.0,121440.22,0.0,1071022080,16777216,8388608,120055.58,11744837.5,79,2,16384,413,4000,0,0,1173.4,0,0.52,0,0,0,58666.5,586.6800000000001,112,2000,0,0.18,0,0.18,4107.34,0.999956177937052,0.18,0.0,0,0,293.7,0,9,0,4400.72,0.0,0.0,0,0,293.38,293.38,4107.6,0.1,4400.72,,98,21.19575574266129,22756098048,0.1,0.1,,,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
38,299.27,76.8750000000291,14.05874999999901,0,0.0,0.3012500000000174,0.0425000000000022,2.2600000000001046,5.276250000000687,10.007320592024923,2529751040,25279004672,0,0,515.0,12597938.74,1.78287197151e-05,4182.64,12597938.74,,0,5460.46,0,2.5,0,100.0,0,0,87.74295763747514,4799.02,64159,0,1377,0,53.03999999957159,0,0,6.0,5,6,5,5,151,0,0.0,0,9901.26,0,0.0,4950.400000000001,0,141431.84,0.0,0,35936.340000000004,0.0,35469.86,0.0,0.0,124130.88,0.0,1051181056,16777216,8388608,122711.8,12004634.0,79,2,16384,294,4000,0,0,1199.38,0,0.56,0,0,0,59963.04,599.6800000000001,69,2000,0,0.18,0,0.18,4197.96,0.999957123869142,0.18,0.0,0,0,300.22,0,9,0,4497.78,0.0,0.0,0,0,299.84000000000003,299.84000000000003,4198.26,0.1,4497.8,,328,21.194607383992025,22754865152,0.1,0.1,,,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
39,298.86,77.23375000004306,13.924999999999272,0,0.0,0.2912500000000264,0.0462500000000041,2.2025000000001,5.103750000000333,10.015179129280554,2531737600,25279004672,0,0,343.42,12416384.82,1.78041024278e-05,3095.52,12416384.82,,0,5349.32,0,0.22,0,99.99200000002747,0,0,87.79332874966693,4730.22,63724,0,1812,0,35.52000000001863,0,0,6.0,5,6,5,5,151,0,0.0,0,9556.2,0,0.0,4777.92,0,136510.08000000002,0.0,0,34665.72,0.0,34224.26,0.0,0.0,122351.64,0.0,1044054016,16777216,8388608,120951.58,11833044.58,79,2,16384,294,4000,0,0,1182.2,0,0.6,0,0,0,59105.14,591.08,69,2000,0,0.2,0,0.2,4137.72,0.9999516665377776,0.2,0.0,0,0,295.94,0,9,0,4433.24,0.0,0.0,0,0,295.54,295.54,4138.0,0.1,4433.24,,558,21.19612581173412,22756495360,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
40,304.38,76.57500000015715,14.268749999999724,0,0.0,0.2825000000000059,0.0499999999999989,2.2737500000001774,5.266250000000127,10.019100296323572,2532728832,25279004672,0,0,316.84000000000003,12925877.36,1.77782930656e-05,3091.58,12925877.36,,0,5574.2,0,1.2,0,100.01000000000931,0,0,87.81462390787996,4876.88,63698,0,1838,0,40.06000000005587,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9877.46,0,0.0,4938.52,0,141098.46,0.0,0,35853.18,0.0,35387.5,0.0,0.0,126147.5,0.0,1043628032,16777216,8388608,124697.28,12199512.1,79,2,16384,293,4000,0,0,1218.88,0,0.54,0,0,0,60940.82,609.44,69,2000,0,0.18,0,0.18,4266.14,0.9999578090719872,0.18,0.0,0,0,305.08,0,9,0,4570.84,0.0,0.0,0,0,304.72,304.7,4266.42,0.1,4570.84,,788,21.1955382793917,22755864576,0.1,0.1,,,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
41,300.42,76.84124999996855,14.183750000000147,0,0.0,0.2762499999999903,0.0424999999999968,2.2662500000000136,5.165000000000191,9.962956313662248,2518536192,25279004672,0,0,321.96,12484544.0,1.77520562224e-05,3085.1800000000003,12484544.0,,0,5406.1,0,0.26,0,100.00800000003072,0,0,87.77987391496809,4741.46,65348,0,188,0,45.799999999813735,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9836.98,0,0.0,4918.28,0,140518.44,0.0,0,35708.0,0.0,35243.78,0.0,0.0,122644.0,0.0,1070661632,16777216,8388608,121239.74,11861981.66,79,2,16384,414,4000,0,0,1185.02,0,0.6,0,0,0,59248.46,592.5,112,2000,0,0.2,0,0.2,4147.56,0.999951781202384,0.2,0.0,0,0,296.66,0,9,0,4443.78,0.0,0.0,0,0,296.26,296.26,4147.84,0.1,4443.8,,99,21.10879714083871,22662737920,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
42,295.39,76.91874999998254,13.939999999999827,0,0.0,0.2937499999999673,0.0574999999999974,2.4299999999997226,5.211249999999608,9.97567580179765,2521751552,25279004672,0,0,314.72,12485341.46,1.7727112659e-05,3087.32,12485341.46,,0,5403.88,0,0.08,0,100.00799999997253,0,0,87.49545713193314,4746.54,65375,0,161,0,39.5800000000745,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,9951.92,0,0.0,4975.78,0,142169.62,0.0,0,36096.28,0.0,35640.68,0.0,0.0,122774.02,0.0,1071104000,16777216,8388608,121369.76,11874042.14,79,2,16384,413,4000,0,0,1186.28,0,0.6,0,0,0,59313.02,593.14,112,2000,0,0.2,0,0.2,4152.02,0.9999518329953616,0.2,0.0,0,0,296.96,0,9,0,4448.56,0.0,0.0,0,0,296.56,296.56,4152.32,0.1,4448.58,,97,21.192989762477843,22753128448,0.1,0.1,,0.1,0.1,0.1,,,,"[0.77903292 0.0129433  0.0129433  0.01376681 0.0129433  0.0129433
 0.01702501 0.0129433  0.01439338 0.01609409 0.0129433  0.08202796]",64-1000000-4-oltp_read_only-0.2,24,16
