id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Set Option),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu
467,193.06,67.33666666670858,18.3433333333378,0,0.0,0.3216666666667531,0.0583333333333371,4.0116666666672245,7.938333333334109,13.450932377465762,2262974464,16823922688,0,0,8.9557529383e-06,,0,0,94.09899328896836,4247.22,65421,1,114,8285,46.62000000011176,0,0,5.5,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,193.02,193.02,80856.46,385.98,1071857664,16777216,8388608,167405.82,7826250.140000001,79,2,16384,280,1000,0,0,771.98,0,0.58,0,0,0,38594.36,386.0,69,2000,0,0.18,0,47.18,3812.8,0.9877771387416516,47.18,47.0,0,0,193.4,0,9,0,5017.86,1930.12,0.0,0,0,,193.02,3088.1,,4052.82,,508,21.80092550078453,23405817856,,,,,,,,193.02,386.0,4225144.470000001,4223788.5,4625.9800000000005,3814.08,99.98399999993852,"[0.37192949 0.01507268 0.06744868 0.06524138 0.01507268 0.04253776
 0.04745688 0.08523319 0.09232807 0.05461483 0.07041276 0.07265159]",64-1000000-4-oltp_read_write_80-0.2,16,12
468,196.01,67.37166666662475,18.63499999999961,0,0.0,0.3299999999998892,0.0366666666666664,3.961666666667043,7.723333333333965,13.591020895685176,2286542848,16823922688,0,0,8.9514539671e-06,,0,0,93.23673391006228,4250.74,65303,122,111,7982,45.60000000009313,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,193.18,193.18,80923.66,386.36,1069924352,16777216,8388608,167539.14,7833197.640000001,79,2,16384,291,2000,0,0,772.58,0,0.58,0,0,0,38627.0,386.3,69,2000,0,0.2,0,0.2,3863.06,0.9999482302511352,0.2,0.0,0,0,193.54,0,9,0,5022.1,1931.8,0.0,0,0,,193.18,3090.62,,4056.22,,908,21.800910240204207,23405801472,,,,,,,193.18,193.18,386.34,4227986.48,4226623.56,4628.96,3843.38,99.96199999994133,"[0.37192949 0.01507268 0.06744868 0.06524138 0.01507268 0.04253776
 0.04745688 0.08523319 0.09232807 0.05461483 0.07041276 0.07265159]",64-1000000-4-oltp_read_write_80-0.2,16,12
469,196.26,67.37666666670702,18.52500000000024,0,0.0,0.3133333333334652,0.0350000000000013,4.04999999999988,7.808333333336122,13.643511484020436,2295373824,16823922688,0,0,8.9470395891e-06,,0,0,92.8015243565876,4271.14,65424,0,112,8049,44.10000000009313,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.44,0.0,113.5,194.1,194.1,81309.26,388.16,1071906816,16777216,8388608,168339.24,7870903.600000001,79,2,16384,292,4000,0,0,776.26,0,0.58,0,0,0,38814.56,388.16,69,2000,0,0.2,0,0.2,3881.6,0.9999484775104334,0.2,0.0,0,0,194.46,0,9,0,5046.16,1940.92,0.0,0,0,194.1,194.1,3105.54,,4075.7,,1318,21.800028941690584,23404855296,,,,,,,,194.1,388.16,4249326.15,4247963.25,4649.82,3866.82,100.00600000005215,"[0.37192949 0.01507268 0.06744868 0.06524138 0.01507268 0.04253776
 0.04745688 0.08523319 0.09232807 0.05461483 0.07041276 0.07265159]",64-1000000-4-oltp_read_write_80-0.2,16,12
470,213.37,67.2850000000326,17.45666666666996,0,0.0,0.3733333333332591,0.0366666666666688,4.261666666666618,8.666666666669698,13.36995663683355,2249351168,16823922688,0,0,8.9425175598e-06,,0,0,92.08175245588409,4707.76,63824,985,727,8932,46.20000000018626,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.32,0.0,113.4,213.94,213.92,89628.54000000001,427.86,1045692416,16777216,8388608,185544.06,8675660.48,79,2,16384,414,4000,0,0,855.6800000000001,0,0.58,0,0,0,42782.66,427.84,112,2000,0,0.2,0,0.2,4278.4800000000005,0.9999532566118524,0.2,0.0,0,0,214.3,0,9,0,5562.1,2139.4,0.0,0,0,,213.94,3423.02,,4492.42,,94,21.832598835243832,23439822848,,,,,,,213.94,213.94,427.86,4664389.100000001,4662609.510000001,4331.42,4138.88,100.0,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
471,231.89,67.14500000001863,17.32333333333372,0,0.0,0.3816666666667364,0.0283333333333312,4.3616666666654655,8.898333333333238,20.2809415097569,3412049920,16823922688,0,0,8.9374921455e-06,,0,0,92.68716143438104,5121.4800000000005,129099,552,1421,12689,46.5,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.44,0.0,113.5,232.7,232.7,97515.62,465.44,2115158016,16777216,8388608,201844.96,9437919.52,79,2,16384,413,4000,0,0,931.0,0,0.54,0,0,0,46542.56,465.48,112,2000,0,0.18,0,0.18,4654.7,0.9999613309043413,0.18,0.0,0,0,233.08,0,9,0,6050.9800000000005,2327.12,0.0,0,0,232.72,,3724.1,,4887.400000000001,,105,21.8326255412594,23439851520,,,,,,,232.72,232.72,465.44,5090484.79,5089115.239999999,4130.32,4437.22,99.99199999996928,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
472,271.92,65.730000000059,17.77166666666623,0,0.0,0.4500000000000455,0.036666666666657,4.820000000000012,9.18666666666771,27.159351054668846,4569268224,16823922688,0,0,8.9320899473e-06,,0,0,93.21821251998024,5857.1,194760,0,1848,15517,43.33999999985099,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.32,0.0,113.4,266.18,266.18,111517.3,532.32,3190947840,16777216,8388608,230846.14,10793238.64,79,2,16384,414,4000,0,0,1064.64,0,0.62,0,0,0,53231.3,532.32,112,2000,0,0.2,0,0.2,5323.36,0.9999624311550918,0.2,0.0,0,0,266.58,0,9,0,6920.4400000000005,2661.7200000000003,0.0,0,0,266.18,266.18,4259.02,,5589.54,,107,21.805343438787883,23410561024,,,,,,,,266.18,532.32,5823422.16,5822050.29,4166.78,5011.9400000000005,100.01000000000931,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
473,285.78,65.47000000001088,17.399999999999032,0,0.0,0.4650000000000698,0.0300000000000011,5.029999999999746,9.578333333332315,34.043871516868435,5727514624,16823922688,0,0,8.9261052454e-06,,0,0,93.58974813722716,6223.68,260084,0,2060,17037,48.12000000011175,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,282.82,282.82,118499.74,565.62,4261216256,16777216,8388608,245278.96,11469048.18,79,2,16384,383,4000,0,0,1131.3,0,0.58,0,0,0,56560.0,565.6,112,2000,0,0.2,0,0.2,5656.66,0.9999646446968812,0.2,0.0,0,0,283.18,0,9,0,7353.58,2828.16,0.0,0,0,282.84000000000003,282.82,4525.68,,5939.4800000000005,,107,21.832949828591254,23440199680,,,,,,,282.82,282.82,565.62,6177872.450000001,6176500.810000001,3936.3600000000006,5264.580000000001,99.99800000002143,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
474,304.87,66.1646064194277,16.33362670187176,0,0.0,0.5267298742515147,0.0433385339574043,5.062274139564458,9.871184542145858,47.80000891073995,8041836544,16823922688,0,0,8.9199583643e-06,,0,0,93.9350222285163,6521.74,390171,588,2457,18004,43.33319998384905,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,225.96,0.0,113.1,296.40000000000003,296.40000000000003,124183.18,592.82,6392561664,16777216,8388608,257040.42,12018480.82,79,2,16384,413,4000,0,0,1185.54,0,0.62,0,0,0,59274.28,592.76,112,2000,0,0.2,0,0.2,5927.54,0.999966260328557,0.2,0.0,0,0,296.8,0,9,0,7705.900000000001,2964.04,0.0,0,0,,296.40000000000003,4742.24,,6223.9400000000005,,107,21.80677030304804,23412092928,,,,,,,296.42,296.40000000000003,592.8000000000001,6504984.908188984,6503612.353482419,3538.3646037524504,5465.2158258991085,100.00000000001212,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
475,320.41,65.73666666665424,16.760000000005675,0,0.0,0.5016666666665515,0.0433333333333318,5.080000000000231,9.83000000000114,49.89325371773844,8394002432,16823922688,0,0,8.9136481938e-06,,0,0,93.89035674419326,6470.68,389838,131884,2566,18397,43.18000000016764,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.64,0.0,100.46,294.08,294.06,123214.7,588.16,6387105792,16777216,8388608,255028.38,11925072.96,79,2,16384,413,4000,0,0,1176.3,0,0.62,0,0,0,58815.3,588.16,112,2000,0,0.2,0,0.2,5881.14,0.9999659941441916,0.2,0.0,0,0,294.5,0,9,0,7645.56,2940.7200000000003,0.0,0,0,,294.06,4705.16,,6175.2,,106,21.833319897664072,23440596992,,,,,,,294.08,294.06,588.16,6467550.82,6466177.53,3584.76,5394.28,99.98999999999069,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
476,327.32,65.90166666661389,16.918333333336097,0,0.0,0.4950000000000045,0.0350000000000036,5.095000000000255,9.708333333334547,49.14735661438628,8268513280,16823922688,0,0,8.9071162588e-06,,0,0,93.9760541730812,6506.539738410464,409466,177534,2824,18860,43.540000000037246,0,0,6.0,5,6,5,5,151,0,0.0,0,0.3999760014399136,0,0.0,0.0,0,0.0,0.0,0,226.3064216147031,0.0,113.39319640821552,295.7081716731331,295.6881724731011,123901.98392064318,591.4163433462662,6708690944,16777216,8388608,256437.38250469984,11990886.90452382,79,2,16384,413,4000,0,0,1182.8526858925643,0,0.5599776008959642,0,0,0,59143.05427782889,591.4363425462982,112,2000,0,0.1799928002879885,0,0.1799928002879885,5913.7634494620215,0.9999695646733782,0.1799928002879885,0.0,0,0,296.10815567377307,0,9,0,7688.01247950082,2957.0817167313307,0.0,0,0,,295.7081716731331,4731.23075076997,,6209.471621135155,,113,21.8337471939131,23441055744,,,,,,,295.7081716731331,295.7081716731331,591.4163433462662,6348436.13,6347063.6,3649.18,5256.3,99.9760000000242,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
477,334.26,65.91666666666667,16.404999999996416,0,0.0,0.5049999999999956,0.0499999999999971,5.116666666665879,9.97166666666878,53.23736190483378,8956612608,16823922688,0,0,8.9000907903e-06,,0,0,93.93720992664576,6539.360000000001,404682,378970,2780,18775,41.1999999997206,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.64,0.0,100.46,297.16,297.16,124518.46,594.36,6630309888,16777216,8388608,257729.38,12050671.4,79,2,16384,413,4000,0,0,1188.74,0,0.6,0,0,0,59438.0,594.38,112,2000,0,0.18,0,0.18,5943.58,0.9999697161392788,0.18,0.0,0,0,297.6,0,9,0,7726.54,2971.64,0.0,0,0,297.18,297.16,4755.22,,6240.74,,113,21.806434570280945,23411732480,,,,,,,297.16,297.16,594.38,6561125.170000001,6559754.330000001,3536.560000000001,5471.700000000001,100.0019999999786,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
478,212.43,67.6433333333116,17.309999999998887,0,0.0,0.3783333333334819,0.0249999999999914,4.228333333334376,8.581666666669356,13.349700528533477,2245943296,16823922688,0,0,8.8938227692e-06,,0,0,92.07542728053242,4697.22,64801,0,735,8830,43.49999999999999,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,200.88,0.0,100.66,213.46,213.46,89426.32,426.88,1061699584,16777216,8388608,185134.08,8656632.18,79,2,16384,414,4000,0,0,853.72,0,0.66,0,0,0,42686.98,426.88,112,2000,0,0.22,0,0.22,4268.82,0.9999484661656952,0.22,0.0,0,0,213.88,0,9,0,5549.52,2134.52,0.0,0,0,,213.46,3415.36,,4482.28,,99,21.83262172611432,23439847424,,,,,,,,213.46,426.88,4671903.71,4670533.29,4336.28,4161.84,100.00999999989293,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
479,215.61,67.31038483083769,17.46639731178145,0,0.0,0.378363602421524,0.0600048003840211,4.285342827425746,8.622356455183617,13.343175724417604,2244845568,16823922688,0,0,8.8892555255e-06,,0,0,91.976990520735,4724.78,64781,0,755,9004,42.79542363370442,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.4,0.0,125.84,214.68,214.68,89953.32,429.32,1061371904,16777216,8388608,186200.9,8706436.14,79,2,16384,413,4000,0,0,858.74,0,0.52,0,0,0,42936.0,429.36,112,2000,0,0.18,0,0.18,4294.02,0.9999580829956684,0.18,0.0,0,0,215.02,0,9,0,5582.1,2146.8,0.0,0,0,214.68,214.7,3435.6,,4508.72,,108,21.79694248932036,23401541632,,,,,,,,214.68,429.34,4666918.223457877,4665675.904072326,4396.531722537803,4152.732218577487,100.01600128013315,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
480,213.77,67.55833333334886,17.33000000000053,0,0.0,0.3866666666665802,0.0349999999999942,4.283333333333455,8.618333333333794,13.354959325880614,2246828032,16823922688,0,0,8.8844382467e-06,,0,0,91.97858866169088,4680.56,64727,64,745,8771,46.299999999813735,0,0,6.0,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.32,0.0,113.4,212.66,212.68,89119.24,425.36,1060487168,16777216,8388608,184471.8,8626292.32,79,2,16384,413,4000,0,0,850.8000000000001,0,0.6,0,0,0,42538.12,425.4,112,2000,0,0.2,0,0.2,4253.86,0.9999529860885836,0.2,0.0,0,0,213.1,0,9,0,5529.88,2126.7200000000003,0.0,0,0,212.68,,3403.4,,4466.5,,100,21.83280485307819,23440044032,,,,,,,212.68,212.68,425.38,4654439.94,4653069.05,4352.18,4102.62,100.01000000000931,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
481,213.39,67.46333333329919,17.726666666666762,0,0.0,0.3649999999998575,0.0383333333333363,4.211666666666133,8.52666666666846,13.392111755286734,2253078528,16823922688,0,0,8.8797878784e-06,,0,0,91.98211918594662,4662.02,64669,111,756,8964,45.82000000029802,0,0,5.833333333333333,5,6,5,5,151,0,38.16,0,6175.64,0,0.0,3049.46,0,15256.0,0.0,0,4078.22,76.3,3965.36,211.84,211.84,88762.5,423.68,1059536896,16777216,8388608,183738.72,8591590.82,79,2,16384,413,4000,0,0,847.4,0,0.58,0,0,0,42366.06,423.68,112,2000,0,0.2,0,0.2,4236.9800000000005,0.9999527987954252,0.2,0.0,0,0,212.22,0,9,0,5508.08,2118.4,0.0,0,0,211.86,211.84,3389.9,,4448.82,,107,21.83229362363739,23439495168,,,,,,,211.84,211.84,423.68,4607417.78,4606177.29,4325.16,4044.96,99.98600000003351,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
482,202.26,67.28166666673496,17.93666666666832,0,0.0,0.3733333333334864,0.0366666666666712,4.223333333333661,8.515000000001237,13.370613986501937,2249461760,16823922688,0,0,8.8750772407e-06,,0,0,92.09030210271946,4423.62,64594,138,804,8692,42.21999999973923,0,0,6.0,5,6,5,5,151,0,56.24,0,9109.96,0,0.0,4498.56,0,22496.0,0.0,0,5880.88,112.48,5780.7,201.0,200.98,84215.82,401.98,1058308096,16777216,8388608,174348.54,8152603.0,79,2,16384,414,4000,0,0,803.98,0,0.66,0,0,0,40200.0,402.0,112,2000,0,0.22,0,0.22,4020.14,0.9999452785322708,0.22,0.0,0,0,201.44,0,9,0,5226.18,2010.0,0.0,0,0,201.02,201.0,3216.46,,4221.14,,97,21.803111578915725,23408164864,,,,,,,201.0,201.0,402.0,4385303.649999999,4384060.81,4038.64,4282.14,100.00199999997858,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
483,213.82,67.19833333324641,17.704999999993255,0,0.0,0.3599999999999757,0.0400000000000086,4.281666666666752,8.520000000001042,13.39970779589926,2254356480,16823922688,0,0,8.8704618221e-06,,0,0,91.97934377165508,4724.9800000000005,64417,377,742,8628,43.76000000024214,0,0,6.0,5,6,5,5,151,0,83.42,0,13509.46,0,0.0,6671.08,0,33368.0,0.0,0,8677.66,166.84,8552.06,214.74,214.74,89958.56,429.46,1055408128,16777216,8388608,186234.32,8707569.52,79,2,16384,413,4000,0,0,858.8000000000001,0,0.62,0,0,0,42941.18,429.42,112,2000,0,0.2,0,0.2,4294.12,0.999953426852214,0.2,0.0,0,0,215.14,0,9,0,5582.5,2147.36,0.0,0,0,,214.74,3435.52,,4508.86,,108,21.83285444996424,23440097280,,,,,,,214.74,214.74,429.44,4692822.15,4691452.12,4395.38,4162.66,100.00199999997858,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
484,218.09,67.66333333333021,17.243333333333187,0,0.0,0.3683333333333773,0.0483333333333367,4.253333333333406,8.545000000000678,13.36688900504771,2248835072,16823922688,0,0,8.8658510691e-06,,0,0,91.98938391790992,4793.76,64832,0,704,9240,44.41999999992549,0,0,6.0,5,6,5,5,151,0,119.52000000000002,0,19354.980000000003,0,0.0,9557.760000000002,0,47808.00000000001,0.0,0,12273.480000000003,239.04000000000005,12173.280000000002,217.82,217.84,91267.1,435.68,1062207488,16777216,8388608,188936.54,8834172.68,79,2,16384,413,4000,0,0,871.32,0,0.56,0,0,0,43567.08,435.66,112,2000,0,0.18,0,0.18,4356.68,0.9999586858425564,0.18,0.0,0,0,218.22,0,9,0,5663.72,2178.4,0.0,0,0,,217.84,3485.64,,4574.54,,107,21.79614512399851,23400685568,,,,,,,217.84,217.84,435.68,4792347.66,4790979.49,4498.58,3935.04,100.00800000003072,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
485,223.4,67.44833333324641,17.59666666666817,0,0.0,0.3899999999997969,0.0300000000000035,4.263333333332715,8.521666666668656,13.369664481425374,2249302016,16823922688,0,0,8.8610052402e-06,,0,0,91.9906625724956,4989.14,64685,226,625,9074,41.3800000003539,0,0,6.0,5,6,5,5,151,0,132.76,0,21504.42,0,0.0,10619.24,0,53104.0,0.0,0,13637.52,265.52,13524.66,226.72,226.72,94992.74,453.42,1059799040,16777216,8388608,196627.7,9193969.84,79,2,16384,413,4000,0,0,906.88,0,0.52,0,0,0,45340.44,453.42,112,2000,0,0.18,0,0.18,4534.400000000001,0.9999603050337628,0.18,0.0,0,0,227.04,0,9,0,5894.66,2267.16,0.0,0,0,226.72,226.72,3627.82,,4761.12,,105,21.833255040197702,23440527360,,,,,,,226.72,226.72,453.4,4950192.31,4948819.199999999,4655.22,3860.06,100.00400000007356,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
486,235.76,66.62166666666356,18.06499999999869,0,0.0,0.3733333333334107,0.0333333333333361,4.096666666666048,9.198333333333116,13.37954907273526,2250964992,16823922688,0,0,8.8559969461e-06,,0,0,91.99360163175598,5131.1,64794,2,740,8776,43.68000000016764,0,0,6.0,5,6,5,5,151,0,126.16,0,20438.92,0,0.0,10093.12,0,50468.0,0.0,0,12968.36,252.32,12855.46,233.16,233.14,97693.22,466.34,1061584896,16777216,8388608,202230.42,9455637.46,79,2,16384,414,4000,0,0,932.66,0,0.62,0,0,0,46629.32,466.32,112,2000,0,0.2,0,0.2,4663.32,0.9999571139396852,0.2,0.0,0,0,233.58,0,9,0,6062.28,2331.6,0.0,0,0,233.16,233.16,3731.0,,4896.4800000000005,,105,21.832377556829165,23439585280,,,,,,,233.16,233.16,466.32,5080267.109999999,5078895.14,4762.62,3098.44,99.98999999999069,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
487,215.18,67.18166666664183,17.61000000000301,0,0.0,0.3766666666666651,0.0316666666666662,4.226666666666157,8.616666666665573,13.469971171565092,2266177536,16823922688,0,0,8.8511315459e-06,,0,0,92.48477216008136,4678.76,64745,0,791,8610,46.28000000026077,0,0,5.833333333333333,5,6,5,5,151,0,136.74,0,22149.98,0,0.0,10938.04,0,54684.14,0.0,0,14036.7,273.48,13923.84,212.6,212.6,89076.52,425.22,1060782080,16777216,8388608,184401.8,8622818.86,79,2,16384,295,4000,0,0,850.4,0,0.64,0,0,0,42519.12,425.2,69,2000,0,0.22,0,0.22,4252.06,0.9999482630494698,0.22,0.0,0,0,213.02,0,9,0,5527.72,2126.04,0.0,0,0,212.62,212.6,3401.92,,4464.68,,535,21.801173485214765,23406084096,,,,,,,212.6,212.6,425.24,4650668.63,4648880.21,4313.86,4104.74,99.99800000002142,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
488,238.05,66.65866762651268,17.737871455424525,0,0.0,0.3832873388525497,0.0299964004319493,4.104507459103863,9.390539801888986,13.573223762070583,2283548672,16823922688,0,0,8.8460899714e-06,,0,0,92.59251458646456,5234.74,64092,684,760,8992,45.0665920090148,0,0,6.0,5,6,5,5,151,0,139.38557542301692,0,22578.00312012481,0,0.0,11149.40597623905,0,55753.11012440497,0.0,0,14303.152126085042,278.77115084603383,14190.247609904396,237.9,237.9,99667.8,475.8,1050083328,16777216,8388608,206324.96,9646834.2,79,2,16384,294,4000,0,0,951.54,0,0.64,0,0,0,47578.34,475.8,69,2000,0,0.2,0,0.2,4757.46,0.9999579625277972,0.2,0.0,0,0,238.34,0,9,0,6184.84,2379.0,0.0,0,0,,237.9,3806.2,,4995.36,,965,21.83235848110376,23439564800,,,,,,,237.9,237.9,475.8,5211842.198936128,5210467.113946326,4798.844138703355,3211.634603847538,100.00399952011904,"[0.34788625 0.0144023  0.05969896 0.07619101 0.0144023  0.03990286
 0.03786959 0.0759651  0.09787919 0.07765948 0.0781678  0.07997515]",64-1000000-4-oltp_read_write_80-0.6,16,12
