id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Retransmit Rate,Average Swap Usage Percentage,Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Show Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),Average Network Traffic Sent,Average Network Traffic Received,Average Disk IOPS (Read),Average Disk IOPS (Write),Average Disk Busy,label,workload_label,mem_size,num_cpu,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache
911,59.41,89.86375000000412,5.863124999999628,0,0.0,0.0743750000000496,0.1393750000000278,1.1000000000001933,1.5806249999999409,4.467990546257965,3018354688,67555082240,0,0,6.4147815918e-06,,0,0,94.40623137083494,1826.74,65022,0,514,20185,21.25999999977647,0,0,6.0,5,6,5,5,151,0,456.4,0,3422.96,0,0,1254.88,0,22814.32,0.0,0,6010.76,456.26,6284.56,456.36,456.38,24069.16,456.22,1065320448,16777216,8388608,179922.4,2234722.04,79,2,16384,414,4000,0,0,228.16,0,0.62,0,0,0,11406.32,114.08,112,2000,0,0.22,0,0.22,1711.26,0.9998714562834504,0.22,0.0,0,0,57.44,0,9,0,3194.36,2852.16,0.0,0,0,,,,342.46,,1768.28,,100,21.79255125733257,23396827136,,,,,,456.44,456.4,456.24,1311735.0100000002,1310405.4600000002,1655.3800000000003,5007.560000000001,99.99599999992644,"[0.15524107 0.01851055 0.32054455 0.04719113 0.01851055 0.01851055
 0.03572966 0.10433706 0.08857081 0.04842876 0.12069522 0.02373009]",64-1000000-4-oltp_read_write_20-0.6,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
912,65.32,90.25124999995752,5.182499999999324,0,0.0,0.0762500000000443,0.1568750000000296,1.0850000000000932,1.9199999999998447,4.474199263442415,3022548992,67555082240,0,0,6.4130078468e-06,,0,0,94.445586069224,1873.76,65027,0,509,35221,28.620000000111755,0,0,5.833333333333333,5,6,5,5,151,0,468.12,0,3511.2200000000003,0,0,1287.28,0,23398.0,0.0,0,6134.58,468.2,6431.32,468.08,468.04,24685.32,468.22,1065402368,16777216,8388608,184571.7,2291853.86,79,2,16384,413,4000,0,0,233.98,0,0.58,0,0,0,11700.0,117.0,112,2000,0,0.2,0,0.2,1755.4,0.9998860788334472,0.2,0.0,0,0,58.88,0,9,0,3276.86,2925.88,0.0,0,0,,,,351.26,,1813.9,,103,22.7001437508515,24371232768,,,,,,468.12,468.12,468.18,1342263.24,1340845.9,1681.96,4458.02,99.99400000006426,"[0.15524107 0.01851055 0.32054455 0.04719113 0.01851055 0.01851055
 0.03572966 0.10433706 0.08857081 0.04842876 0.12069522 0.02373009]",64-1000000-4-oltp_read_write_20-0.6,64,32,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000
913,67.26,90.14139434424484,5.182917683293368,0,0.0,0.0824967001319694,0.1493690252390162,1.1243300267989145,1.949922003119693,4.4703976368070215,3019980800,67555082240,0,0,6.4111020058e-06,,0,0,94.46884415530022,1948.42,64996,0,540,34290,24.26302947859733,0,0,6.0,5,6,5,5,151,0,486.66,0,3651.32,0,0,1338.86,0,24348.0,0.0,0,6349.52,487.02,6675.1,486.64,486.58,25686.84,487.02,1064894464,16777216,8388608,191917.28,2383915.34,79,2,16384,413,4000,0,0,243.48,0,0.52,0,0,0,12176.0,121.76,112,2000,0,0.18,0,0.18,1825.48,0.9999014055191,0.18,0.0,0,0,61.22,0,9,0,3407.48,3042.28,0.0,0,0,,,,365.38,,1886.3,,113,31.48061240556228,33798082560,,,,,,486.68,486.64,487.04,1385431.33274669,1383927.0729170835,1717.9112835486585,4607.85568577257,99.99000039993186,"[0.15524107 0.01851055 0.32054455 0.04719113 0.01851055 0.01851055
 0.03572966 0.10433706 0.08857081 0.04842876 0.12069522 0.02373009]",64-1000000-4-oltp_read_write_20-0.6,64,32,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000
914,56.87,89.34812499997498,5.565624999998932,0,0.0,0.0768750000000615,0.1337500000000311,1.1499999999996648,2.410000000000764,4.450777120392118,3006726144,67555082240,0,0,6.4092991321e-06,,0,0,96.35285007838,1752.0,65040,0,496,19842,27.02000000001863,0,0,6.0,5,6,5,5,151,0,437.68,0,3282.9,0,0,1203.58,0,21884.0,0.0,0,5778.12,437.66,6035.52,437.68,437.68,23087.56,437.64,1065615360,16777216,8388608,172562.7,2144195.42,79,2,16384,2,1,0,0,218.84,0,0.62,0,0,0,10944.0,109.44,112,2000,0,0.22,0,1641.44,0.0,0.0,1641.44,1641.46,0,0,55.120000000000005,0,9,0,3063.66,2735.44,0.0,0,0,,,,328.48,,1695.92,,117,21.85443672568531,23463268352,,,,,,437.68,437.68,437.66,1222848.49,1221343.38,1550.42,4925.6,99.96999999997206,"[0.15524107 0.01851055 0.32054455 0.04719113 0.01851055 0.01851055
 0.03572966 0.10433706 0.08857081 0.04842876 0.12069522 0.02373009]",64-1000000-4-oltp_read_write_20-0.6,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1
915,61.23,90.1649999999936,5.593125000000328,0,0.0,0.0793749999999668,0.1293749999999978,1.0862499999999498,1.666249999999707,4.482111739932364,3027894272,67555082240,0,0,6.4076088396e-06,,0,0,96.38038159332856,1905.2456852588848,64383,13,1140,24529,25.479999999981377,0,0,6.0,5,6,5,5,151,0,476.0314381137132,0,3570.245785252885,0,0,1308.9014659120453,0,23790.49257044577,0.0,0,6207.987520748755,476.0314381137132,6524.328540287583,475.9914405135692,476.0314381137132,25099.39403635782,476.0314381137132,1054851072,16777216,8388608,187680.4591724497,2329612.783233006,79,2,16384,280,1000,0,0,237.90572565646065,0,0.5599664020158791,0,0,0,11895.206287622745,118.95286282823032,69,2000,0,0.1799892006479611,0,15.199088054716718,1769.9138051716898,0.991485643226045,15.199088054716718,15.019098854068757,0,0,59.85640861548308,0,9,0,3332.0000799952004,2975.1814891106533,0.0,0,0,,,,357.15857048577084,,1844.429334239945,,746,21.85446724684596,23463301120,,,,,,476.0514369137852,476.0314381137132,475.9914405135692,1346974.58,1345452.33,1569.1,4776.56,99.96400000003632,"[0.15524107 0.01851055 0.32054455 0.04719113 0.01851055 0.01851055
 0.03572966 0.10433706 0.08857081 0.04842876 0.12069522 0.02373009]",64-1000000-4-oltp_read_write_20-0.6,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000
916,60.74,90.01812500001688,5.781875000001038,0,0.0,0.0724999999999625,0.1581249999999982,1.0406250000001478,1.539999999999793,4.54710924795701,3071803392,67555082240,0,0,6.4058396194e-06,,0,0,96.03806863495808,1860.2,64471,0,1065,26146,28.60000000009313,0,0,6.0,5,6,5,5,151,0,464.7,0,3485.76,0,0,1278.0,0,23240.0,0.0,0,6094.42,464.76,6388.1,464.7,464.7,24518.02,464.72,1056292864,16777216,8388608,183231.88,2276223.2800000003,79,2,16384,294,2000,0,0,232.4,0,0.62,0,0,0,11620.0,116.2,69,2000,0,0.2,0,0.2,1742.68,0.9998852474065912,0.2,0.0,0,0,58.52,0,9,0,3252.98,2904.44,0.0,0,0,,,,348.86,,1800.76,,1366,21.854688525260624,23463538688,,,,,,464.68,464.7,464.76,1332221.3199999998,1330832.53,1544.54,4759.22,99.9780000000028,"[0.15524107 0.01851055 0.32054455 0.04719113 0.01851055 0.01851055
 0.03572966 0.10433706 0.08857081 0.04842876 0.12069522 0.02373009]",64-1000000-4-oltp_read_write_20-0.6,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000
917,61.23,90.04312499993829,5.65937500000075,0,0.0,0.0756250000000662,0.1256250000000296,1.1137500000000953,1.6506249999993654,4.537486948961188,3065303040,67555082240,0,0,6.4041120109e-06,,0,0,95.83878306417512,1923.04,64508,0,1028,26113,25.83999999985098,0,0,6.0,5,6,5,5,151,0,480.46,0,3603.42,0,0,1321.04,0,24016.0,0.0,0,6290.360000000001,480.36,6597.860000000001,480.4,480.42,25337.06,480.36,1056899072,16777216,8388608,189421.1,2352105.18,79,2,16384,296,4000,0,0,240.16,0,0.62,0,0,0,12008.0,120.08,69,2000,0,0.2,0,0.2,1801.5,0.9998889937281455,0.2,0.0,0,0,60.46,0,9,0,3362.88,3002.68,0.0,0,0,,,,360.56,,1861.56,,2016,21.854589331488526,23463432192,,,,,,480.44,480.46,480.36,1382108.11,1380535.49,1602.66,4946.74,99.954000000027,"[0.15524107 0.01851055 0.32054455 0.04719113 0.01851055 0.01851055
 0.03572966 0.10433706 0.08857081 0.04842876 0.12069522 0.02373009]",64-1000000-4-oltp_read_write_20-0.6,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
918,116.61,89.06249999997091,5.437499999998978,0,0.0,0.1175000000000601,0.1562500000000177,1.3306250000000546,2.461249999999779,4.462709498730973,3014787072,67555082240,0,0,6.4018606818e-06,,0,0,97.40622120488624,3661.04,64489,0,1047,29311,25.0,0,0,6.0,5,6,5,5,151,0,915.08,0,6862.34,0,0,2515.88,0,45730.0,0.0,0,11774.54,914.84,12462.4,915.06,915.04,48245.88,914.82,1056587776,16777216,8388608,360681.36,4473798.18,79,2,16384,413,4000,0,0,457.3,0,0.6,0,0,0,22866.0,228.66,112,2000,0,0.2,0,0.2,3430.96,0.9999417106751072,0.2,0.0,0,0,114.74,0,9,0,6404.58,5718.72,0.06,0,0,,,,686.22,,3545.3,,101,21.935470407197688,23550267392,,,,,,915.14,915.1,914.8,2546864.48,2545346.77,1244.08,4996.9800000000005,99.93400000000838,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
919,146.27,90.89937500002269,3.833124999999426,0,0.0,0.1324999999999043,0.1349999999999926,1.2062499999999543,2.6112499999996435,6.185173777385955,4178399232,67555082240,0,0,6.398658983e-06,,0,0,97.6487623289214,4267.1,129727,0,1345,59990,23.77999999979511,0,0,6.0,5,6,5,5,151,0,1066.28,0,7998.34,0,0,2932.74,0,53326.4,0.0,0,13690.52,1066.52,14510.56,1066.22,1066.16,56259.08,1066.42,2125447168,16777216,8388608,420355.76,5216130.96,79,2,16384,413,4000,0,0,533.28,0,0.6,0,0,0,26663.0,266.64,112,2000,0,0.2,0,0.2,3999.0,0.9999499899979996,0.2,0.0,0,0,133.72,0,9,0,7464.52,6664.6,0.057213,0,0,,,,800.22,,4132.3,,98,21.9378701334534,23552843776,,,,,,1066.28,1066.26,1066.54,2941487.99,2939969.85,1122.04,4231.2,99.93999999994412,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
920,145.8,91.55062500001804,3.143124999999713,0,0.0,0.1374999999999318,0.1149999999999984,1.1818749999999625,2.7718750000009886,7.331367239558261,4952711168,67555082240,0,0,6.395217541e-06,,0,0,97.68254158023116,4659.84,168839,26074,1695,69112,21.89999999990686,0,0,6.0,5,6,5,5,151,0,1164.32,0,8734.64,0,0,3202.82,0,58252.02,0.0,0,14934.1,1164.68,15839.86,1164.24,1164.28,61454.78,1164.5,2766258176,16777216,8388608,459032.8,5697616.62,79,2,16384,413,4000,0,0,582.54,0,0.64,0,0,0,29126.02,291.28000000000003,112,2000,0,0.2,0,0.2,4367.16,0.9999542057444316,0.2,0.0,0,0,146.08,0,9,0,8151.46,7277.6,0.12,0,0,,,,874.12,,4512.7,,103,21.8731004154197,23483305984,,,,,,1164.34,1164.34,1164.7,3249595.44,3248075.96,1194.34,3819.08,99.97999999998136,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
921,146.26,91.50062500000055,3.1974999999994225,0,0.0,0.1374999999999779,0.1249999999999822,1.1762499999998968,2.7531249999995566,7.58163796145503,5121781760,67555082240,0,0,6.3918267564e-06,,0,0,97.6372954670447,4578.445293282403,173111,87311,1722,69135,24.83999999985098,0,0,5.833333333333333,5,6,5,5,151,0,1144.231346119233,0,8582.165070095794,0,0,3146.6112033278005,0,57210.56736595804,0.0,0,14695.898246105236,1144.211347319161,15571.505709657422,1144.171349719017,1144.1113533188009,60357.17856928585,1144.1313521188729,2836250624,16777216,8388608,451050.9169449833,5596122.892626443,79,2,16384,414,4000,0,0,572.1056736595805,0,0.6799592024478531,0,0,0,28604.28374297542,286.04283742975423,112,2000,0,0.2199868007919524,0,0.2199868007919524,4290.862548247105,0.999948733961886,0.2199868007919524,0.0,0,0,143.471391716497,0,9,0,8009.61942283463,7151.450912945224,0.0,0,0,,,,858.5284882907026,,4433.893966362019,,112,22.042634017367224,23665319936,,,,,,1144.231346119233,1144.231346119233,1144.211347319161,3224670.72,3223150.2800000003,1262.28,3768.48,99.9780000000028,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
922,143.94,91.5618749999703,3.205624999999941,0,0.0,0.1299999999999777,0.1087500000000005,1.152499999999861,2.724374999999611,7.855294447199839,5306650624,67555082240,0,0,6.3884514311e-06,,0,0,97.59290535809316,4540.1,173653,217859,1704,68068,18.10000000009313,0,0,6.0,5,6,5,5,151,0,1134.68,0,8510.48,0,0,3120.38,0,56726.0,0.0,0,14553.56,1134.8,15431.98,1134.58,1134.64,59846.34,1134.78,2845130752,16777216,8388608,447292.34,5548796.0200000005,79,2,16384,413,4000,0,0,567.26,0,0.6,0,0,0,28368.0,283.66,112,2000,0,0.2,0,0.2,4255.02,0.9999529989048744,0.2,0.0,0,0,142.24,0,9,0,7942.76,7092.0,0.057716,0,0,,,,851.12,,4396.86,,108,22.04249667214433,23665172480,,,,,,1134.68,1134.68,1134.84,3171954.45,3170442.0700000003,1278.18,3591.36,99.89399999997111,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
923,146.16,91.31000000004131,3.2981250000009363,0,0.0,0.1349999999999162,0.1312499999999961,1.173749999999899,2.826250000000186,8.170023052287817,5519265792,67555082240,0,0,6.385075858e-06,,0,0,97.59469724540422,4714.28,175267,347295,1726,67937,19.520000000018623,0,0,6.0,5,6,5,5,151,0,1178.12,0,8836.76,0,0,3240.08,0,58922.0,0.0,0,15105.52,1178.16,16023.44,1178.04,1178.06,62162.08,1177.94,2871574528,16777216,8388608,464407.64,5762997.98,79,2,16384,413,4000,0,0,589.22,0,0.6,0,0,0,29462.0,294.62,112,2000,0,0.2,0,0.2,4418.2,0.9999547347456094,0.2,0.0,0,0,147.72,0,9,0,8247.08,7363.28,0.0,0,0,,,,884.08,,4565.4800000000005,,119,22.042576790191013,23665258496,,,,,,1178.12,1178.14,1178.16,3280913.64,3279390.2800000003,1304.7,3716.22,99.96799999999348,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
924,144.85,91.77249999994818,3.165625000000205,0,0.0,0.131250000000076,0.105000000000011,1.1262499999997146,2.61437500000136,8.47743943772305,5726941184,67555082240,0,0,6.3816441288e-06,,0,0,97.60065040097614,4475.88,182537,405468,1819,68330,21.06000000005588,0,0,5.833333333333333,5,6,5,5,151,0,1118.34,0,8389.82,0,0,3076.36,0,55944.0,0.0,0,14377.62,1118.82,15230.48,1118.22,1118.24,59020.32,1118.72,2990686208,16777216,8388608,440922.18,5472374.9,79,2,16384,414,4000,0,0,559.44,0,0.68,0,0,0,27972.0,279.72,112,2000,0,0.22,0,0.22,4194.7,0.9999475556148864,0.22,0.0,0,0,140.32,0,9,0,7829.68,6990.4800000000005,0.18,0,0,,,,839.5,,4334.4800000000005,,114,22.042557714465616,23665238016,,,,,,1118.38,1118.34,1118.82,3086386.06,3084819.31,1262.48,3708.06,99.96000000007916,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
925,144.97,91.46321647131028,3.3673653053873944,0,0.0,0.1318697252109036,0.0999960001599719,1.1637034518618905,2.705516779328484,8.944245234627672,6042292224,67555082240,0,0,6.3783358187e-06,,0,0,97.51806950253454,4523.56,182190,602467,1775,67218,17.84328626840025,0,0,5.833333333333333,5,6,5,5,151,0,1130.32,0,8479.28,0,0,3109.12,0,56545.98,0.0,0,14530.9,1130.66,15394.24,1130.24,1130.32,59654.14,1130.48,2985000960,16777216,8388608,445613.02,5531208.92,79,2,16384,414,4000,0,0,565.44,0,0.64,0,0,0,28274.0,282.74,112,2000,0,0.22,0,0.22,4239.42,0.9999481088016906,0.22,0.0,0,0,141.78,0,9,0,7913.22,7065.08,0.12,0,0,,,,848.4,,4380.72,,112,21.9462939737914,23561887744,,,,,,1130.32,1130.32,1130.68,3112583.9566417346,3110490.1303947847,1459.0416383344668,3665.7533698652055,99.95000199994702,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
926,145.8,91.1649999999354,3.299999999998932,0,0.0,0.1381250000000342,0.1187499999999985,1.201875000000001,2.9256249999992296,9.18419638948545,6204391424,67555082240,0,0,6.3750013749e-06,,0,0,97.627641715204,4502.780000000001,183716,862971,1889,68061,23.0,0,0,6.0,5,6,5,5,151,0,1125.2400000000002,0,8440.320000000002,0,0,3094.7400000000007,0,56280.000000000015,0.0,0,14462.340000000002,1125.3000000000002,15321.280000000002,1125.2200000000005,1125.1800000000003,59374.72000000001,1125.1600000000003,3010002944,16777216,8388608,443570.70000000007,5505177.880000001,79,2,16384,414,4000,0,0,562.8000000000001,0,0.6600000000000001,0,0,0,28140.000000000007,281.40000000000003,112,2000,0,0.22,0,0.22,4219.9800000000005,0.9999478697692052,0.22,0.0,0,0,141.14,0,9,0,7877.000000000002,7032.680000000001,0.0,0,0,,,,844.5200000000002,,4360.620000000001,,117,21.982381431108987,23600631808,,,,,,1125.2400000000002,1125.2400000000002,1125.3000000000002,3397708.4200000004,3396187.1900000004,1345.08,3710.04,99.99399999994785,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
927,143.58,91.25062500000058,3.3687500000004325,0,0.0,0.1418749999999562,0.1087499999999917,1.187500000000256,2.85624999999834,9.60655286443776,6489714688,67555082240,0,0,6.3716006808e-06,,0,0,97.5218376855418,4778.96,178577,999299,1772,67672,18.520000000018623,0,0,5.833333333333333,5,6,5,5,151,0,1194.28,0,8958.380000000001,0,0,3284.7200000000003,0,59728.0,0.0,0,15282.08,1194.5,16226.86,1194.18,1194.28,63012.7,1194.44,2925805568,16777216,8388608,470803.92,5841278.38,79,2,16384,413,4000,0,0,597.28,0,0.54,0,0,0,29864.0,298.64,112,2000,0,0.18,0,0.18,4479.02,0.999959814252545,0.18,0.0,0,0,149.68,0,9,0,8360.64,7464.72,0.06,0,0,,,,896.2,,4628.32,,119,22.042317360325537,23664979968,,,,,,1194.28,1194.3,1194.52,3335879.5200000005,3334353.76,1427.02,3680.16,99.954000000027,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
928,145.61,91.61500000000524,3.1200000000002315,0,0.0,0.1356249999999903,0.0900000000000069,1.188125000000042,2.811250000000712,10.28997862115547,6951403520,67555082240,0,0,6.3682095933e-06,,0,0,97.67597959570269,4685.101106066365,173082,1397924,1858,66607,22.959999999962744,0,0,6.0,5,6,5,5,151,0,1170.750245014701,0,8782.346940816451,0,0,3220.293217593056,0,58564.17385043104,0.0,0,14989.959397563856,1171.070264215853,15912.714762885777,1170.630237814269,1170.690241414485,61783.78702722164,1170.9502570154211,2835775488,16777216,8388608,461531.1718703123,5727674.860491631,79,2,16384,413,4000,0,0,585.6351381082866,0,0.5200312018721124,0,0,0,29283.757025421528,292.8375702542153,112,2000,0,0.1800108006480389,0,0.1800108006480389,4391.023461407685,0.9999590064997472,0.1800108006480389,0.0,0,0,146.74880492829573,0,9,0,8196.151769106147,7317.599055943358,0.0550993059583575,0,0,,,,878.712722763366,,4537.352241134468,,112,22.042435629823032,23665106944,,,,,,1170.750245014701,1170.730243814629,1171.0902654159252,3248595.17,3247203.26,1195.76,3749.12,99.9100000000326,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,24GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
929,123.38,89.254999999961,5.246250000000259,0,0.0,0.128749999999929,0.1218749999999832,1.3324999999998968,2.5775000000001,4.473708144212012,3022217216,67555082240,0,0,6.3651146823e-06,,0,0,97.48124350067371,3801.79189248645,64447,0,1089,27919,24.459999999962744,0,0,5.666666666666667,5,6,5,5,151,0,950.1229926204428,0,7126.212427254365,0,0,2612.823230606164,0,47503.14981101134,0.0,0,12222.36665800052,950.2229866208028,12940.76355418675,950.0829950202988,950.0829950202988,50115.993040417576,950.1629902205868,1055899648,16777216,8388608,374544.3873367598,4647034.7979121255,79,2,16384,414,4000,0,0,475.03149811011343,0,0.6199628022318661,0,0,0,23752.57484550927,237.5257484550927,112,2000,0,0.1999880007199568,0,0.1999880007199568,3562.9062256264624,0.999943872568279,0.1999880007199568,0.0,0,0,119.19284842909424,0,9,0,6650.800951942883,5938.283702977821,0.0,0,0,,,,712.7972321660701,,3681.639101653901,,100,21.91687920521981,23530307584,,,,,,950.1229926204428,950.1029938203708,950.2029878207308,2731704.2,2730231.0500000003,1237.7,4993.4400000000005,99.94599999999627,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000
930,120.66,89.18749999997091,5.2843749999999545,0,0.0,0.1231249999999981,0.1612499999999759,1.3037500000000366,2.4599999999999222,4.472550072940294,3021434880,67555082240,0,0,6.3622395484e-06,,0,0,97.33868438845089,3663.14,64536,0,1000,28231,20.97999999998137,0,0,5.666666666666667,5,6,5,5,151,0,915.36,0,6866.18,0,0,2517.58,0,45776.0,0.0,0,11811.98,915.56,12487.26,915.3,915.32,48293.52,915.52,1057357824,16777216,8388608,360861.1,4478826.72,79,2,16384,414,4000,0,0,457.76,0,0.64,0,0,0,22890.0,228.9,112,2000,0,0.22,0,0.22,3432.88,0.999935917975008,0.22,0.0,0,0,114.88,0,9,0,6407.900000000001,5721.2,0.0593449999999999,0,0,,,,686.9,,3547.26,,95,21.95514129523336,23571386368,,,,,,915.36,915.32,915.6,2638990.67,2637472.97,1249.96,4975.400000000001,99.95799999998415,"[0.08604833 0.02608141 0.20470568 0.08712176 0.02669065 0.04322725
 0.04746294 0.11906351 0.07563318 0.02773507 0.20917346 0.04705678]",64-1000000-4-oltp_read_write_20-1.0,64,32,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000
