id,innodb_buffer_pool_size,innodb_read_io_threads,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload_label
21488,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,11.94,64-1000000-4-oltp_read_write_5-0.6
21489,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,12.53,64-1000000-4-oltp_read_write_5-0.6
21490,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,12.63,64-1000000-4-oltp_read_write_5-0.6
21491,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,12.36,64-1000000-4-oltp_read_write_5-0.6
21492,1GB,2,2,1,ON,1,1024,2,25,100,48MB,1,12.57,64-1000000-4-oltp_read_write_5-0.6
21493,1GB,2,2,1,ON,1,1024,2,25,100,48MB,1000,12.91,64-1000000-4-oltp_read_write_5-0.6
21494,1GB,2,2,1,ON,1,1024,2,25,100,48MB,2000,13.13,64-1000000-4-oltp_read_write_5-0.6
21495,1GB,2,2,1,ON,1,1024,2,25,100,48MB,4000,13.07,64-1000000-4-oltp_read_write_5-0.6
21496,1GB,2,2,1,ON,1,1024,4,25,100,48MB,1,13.31,64-1000000-4-oltp_read_write_5-0.6
21497,1GB,2,2,1,ON,1,1024,4,25,100,48MB,1000,14.24,64-1000000-4-oltp_read_write_5-0.6
21498,1GB,2,2,1,ON,1,1024,4,25,100,48MB,2000,14.3,64-1000000-4-oltp_read_write_5-0.6
21499,1GB,2,2,1,ON,1,1024,4,25,100,48MB,4000,13.76,64-1000000-4-oltp_read_write_5-0.6
21500,1GB,2,2,1,ON,1,1024,8,25,100,48MB,1,14.59,64-1000000-4-oltp_read_write_5-0.6
21501,1GB,2,2,1,ON,1,1024,8,25,100,48MB,1000,14.65,64-1000000-4-oltp_read_write_5-0.6
21502,1GB,2,2,1,ON,1,1024,8,25,100,48MB,2000,14.96,64-1000000-4-oltp_read_write_5-0.6
21503,1GB,2,2,1,ON,1,1024,8,25,100,48MB,4000,14.92,64-1000000-4-oltp_read_write_5-0.6
21504,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,7.58,64-1000000-4-oltp_read_write_5-0.6
21505,1GB,2,2,1,ON,1,1024,1,0,5000,48MB,4000,8.65,64-1000000-4-oltp_read_write_5-0.6
21506,1GB,2,2,1,ON,1,1024,1,0,10000,48MB,4000,10.29,64-1000000-4-oltp_read_write_5-0.6
21507,1GB,2,2,1,ON,1,1024,1,0,20000,48MB,4000,10.21,64-1000000-4-oltp_read_write_5-0.6
21508,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,12.04,64-1000000-4-oltp_read_write_5-0.6
21509,1GB,2,2,1,ON,1,1024,1,10,5000,48MB,4000,12.55,64-1000000-4-oltp_read_write_5-0.6
21510,1GB,2,2,1,ON,1,1024,1,10,10000,48MB,4000,12.29,64-1000000-4-oltp_read_write_5-0.6
21511,1GB,2,2,1,ON,1,1024,1,10,20000,48MB,4000,11.85,64-1000000-4-oltp_read_write_5-0.6
21512,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,12.13,64-1000000-4-oltp_read_write_5-0.6
21513,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,12.5,64-1000000-4-oltp_read_write_5-0.6
21514,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,12.41,64-1000000-4-oltp_read_write_5-0.6
21515,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,11.82,64-1000000-4-oltp_read_write_5-0.6
21516,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,11.98,64-1000000-4-oltp_read_write_5-0.6
21517,1GB,2,2,1,ON,1,1024,1,50,5000,48MB,4000,12.8,64-1000000-4-oltp_read_write_5-0.6
21518,1GB,2,2,1,ON,1,1024,1,50,10000,48MB,4000,12.24,64-1000000-4-oltp_read_write_5-0.6
21519,1GB,2,2,1,ON,1,1024,1,50,20000,48MB,4000,11.96,64-1000000-4-oltp_read_write_5-0.6
21520,1GB,2,2,1,ON,1,1024,1,0,100,4MB,4000,7.63,64-1000000-4-oltp_read_write_5-0.6
21521,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,8.83,64-1000000-4-oltp_read_write_5-0.6
21522,1GB,2,2,1,ON,1,1024,1,0,100,512MB,4000,10.04,64-1000000-4-oltp_read_write_5-0.6
21523,1GB,2,2,1,ON,1,1024,1,0,100,5GB,4000,10.15,64-1000000-4-oltp_read_write_5-0.6
21524,1GB,2,2,1,ON,1,1024,1,10,100,4MB,4000,9.26,64-1000000-4-oltp_read_write_5-0.6
21525,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,12.33,64-1000000-4-oltp_read_write_5-0.6
21526,1GB,2,2,1,ON,1,1024,1,10,100,512MB,4000,14.42,64-1000000-4-oltp_read_write_5-0.6
21527,1GB,2,2,1,ON,1,1024,1,10,100,5GB,4000,14.58,64-1000000-4-oltp_read_write_5-0.6
21528,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,10.0,64-1000000-4-oltp_read_write_5-0.6
21529,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,12.63,64-1000000-4-oltp_read_write_5-0.6
21530,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,15.12,64-1000000-4-oltp_read_write_5-0.6
21531,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,15.12,64-1000000-4-oltp_read_write_5-0.6
21532,1GB,2,2,1,ON,1,1024,1,50,100,4MB,4000,9.31,64-1000000-4-oltp_read_write_5-0.6
21533,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,13.21,64-1000000-4-oltp_read_write_5-0.6
21534,1GB,2,2,1,ON,1,1024,1,50,100,512MB,4000,14.58,64-1000000-4-oltp_read_write_5-0.6
21535,1GB,2,2,1,ON,1,1024,1,50,100,5GB,4000,14.88,64-1000000-4-oltp_read_write_5-0.6
21536,1GB,2,2,1,ON,1,1024,1,0,100,48MB,1,7.7,64-1000000-4-oltp_read_write_5-0.6
21537,1GB,2,2,1,ON,1,1024,1,0,100,48MB,1000,9.69,64-1000000-4-oltp_read_write_5-0.6
21538,1GB,2,2,1,ON,1,1024,1,0,100,48MB,2000,9.9,64-1000000-4-oltp_read_write_5-0.6
21539,1GB,2,2,1,ON,1,1024,1,0,100,48MB,4000,10.34,64-1000000-4-oltp_read_write_5-0.6
21540,1GB,2,2,1,ON,1,1024,1,10,100,48MB,1,10.8,64-1000000-4-oltp_read_write_5-0.6
21541,1GB,2,2,1,ON,1,1024,1,10,100,48MB,1000,13.3,64-1000000-4-oltp_read_write_5-0.6
21542,1GB,2,2,1,ON,1,1024,1,10,100,48MB,2000,13.87,64-1000000-4-oltp_read_write_5-0.6
21543,1GB,2,2,1,ON,1,1024,1,10,100,48MB,4000,14.06,64-1000000-4-oltp_read_write_5-0.6
21544,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,11.74,64-1000000-4-oltp_read_write_5-0.6
21545,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,14.1,64-1000000-4-oltp_read_write_5-0.6
21546,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,14.11,64-1000000-4-oltp_read_write_5-0.6
21547,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,14.46,64-1000000-4-oltp_read_write_5-0.6
21548,1GB,2,2,1,ON,1,1024,1,50,100,48MB,1,11.96,64-1000000-4-oltp_read_write_5-0.6
21549,1GB,2,2,1,ON,1,1024,1,50,100,48MB,1000,14.05,64-1000000-4-oltp_read_write_5-0.6
21550,1GB,2,2,1,ON,1,1024,1,50,100,48MB,2000,14.29,64-1000000-4-oltp_read_write_5-0.6
21551,1GB,2,2,1,ON,1,1024,1,50,100,48MB,4000,14.36,64-1000000-4-oltp_read_write_5-0.6
21552,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,8.57,64-1000000-4-oltp_read_write_5-0.6
21553,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,12.74,64-1000000-4-oltp_read_write_5-0.6
21554,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,14.69,64-1000000-4-oltp_read_write_5-0.6
21555,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,14.51,64-1000000-4-oltp_read_write_5-0.6
21556,1GB,2,2,1,ON,1,1024,1,25,5000,4MB,4000,4.86,64-1000000-4-oltp_read_write_5-0.6
21557,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,11.56,64-1000000-4-oltp_read_write_5-0.6
21558,1GB,2,2,1,ON,1,1024,1,25,5000,512MB,4000,12.12,64-1000000-4-oltp_read_write_5-0.6
21559,1GB,2,2,1,ON,1,1024,1,25,5000,5GB,4000,11.99,64-1000000-4-oltp_read_write_5-0.6
21560,1GB,2,2,1,ON,1,1024,1,25,10000,4MB,4000,6.34,64-1000000-4-oltp_read_write_5-0.6
21561,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,11.41,64-1000000-4-oltp_read_write_5-0.6
21562,1GB,2,2,1,ON,1,1024,1,25,10000,512MB,4000,11.33,64-1000000-4-oltp_read_write_5-0.6
21563,1GB,2,2,1,ON,1,1024,1,25,10000,5GB,4000,11.44,64-1000000-4-oltp_read_write_5-0.6
21564,1GB,2,2,1,ON,1,1024,1,25,20000,4MB,4000,7.65,64-1000000-4-oltp_read_write_5-0.6
21565,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,10.96,64-1000000-4-oltp_read_write_5-0.6
21566,1GB,2,2,1,ON,1,1024,1,25,20000,512MB,4000,10.99,64-1000000-4-oltp_read_write_5-0.6
21567,1GB,2,2,1,ON,1,1024,1,25,20000,5GB,4000,11.05,64-1000000-4-oltp_read_write_5-0.6
21568,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,11.44,64-1000000-4-oltp_read_write_5-0.6
21569,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,13.61,64-1000000-4-oltp_read_write_5-0.6
21570,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,14.16,64-1000000-4-oltp_read_write_5-0.6
21571,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,14.32,64-1000000-4-oltp_read_write_5-0.6
21572,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,1,11.31,64-1000000-4-oltp_read_write_5-0.6
21573,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,1000,13.09,64-1000000-4-oltp_read_write_5-0.6
21574,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,2000,12.92,64-1000000-4-oltp_read_write_5-0.6
21575,1GB,2,2,1,ON,1,1024,1,25,5000,48MB,4000,13.09,64-1000000-4-oltp_read_write_5-0.6
21576,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,1,10.69,64-1000000-4-oltp_read_write_5-0.6
21577,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,1000,12.42,64-1000000-4-oltp_read_write_5-0.6
21578,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,2000,12.33,64-1000000-4-oltp_read_write_5-0.6
21579,1GB,2,2,1,ON,1,1024,1,25,10000,48MB,4000,12.3,64-1000000-4-oltp_read_write_5-0.6
21580,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,1,10.46,64-1000000-4-oltp_read_write_5-0.6
21581,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,1000,11.57,64-1000000-4-oltp_read_write_5-0.6
21582,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,2000,11.81,64-1000000-4-oltp_read_write_5-0.6
21583,1GB,2,2,1,ON,1,1024,1,25,20000,48MB,4000,12.07,64-1000000-4-oltp_read_write_5-0.6
21584,1GB,2,2,1,ON,1,1024,1,25,100,4MB,1,9.3,64-1000000-4-oltp_read_write_5-0.6
21585,1GB,2,2,1,ON,1,1024,1,25,100,4MB,1000,9.75,64-1000000-4-oltp_read_write_5-0.6
21586,1GB,2,2,1,ON,1,1024,1,25,100,4MB,2000,10.14,64-1000000-4-oltp_read_write_5-0.6
21587,1GB,2,2,1,ON,1,1024,1,25,100,4MB,4000,10.25,64-1000000-4-oltp_read_write_5-0.6
21588,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1,12.02,64-1000000-4-oltp_read_write_5-0.6
21589,1GB,2,2,1,ON,1,1024,1,25,100,48MB,1000,13.03,64-1000000-4-oltp_read_write_5-0.6
21590,1GB,2,2,1,ON,1,1024,1,25,100,48MB,2000,13.01,64-1000000-4-oltp_read_write_5-0.6
21591,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,13.3,64-1000000-4-oltp_read_write_5-0.6
21592,1GB,2,2,1,ON,1,1024,1,25,100,512MB,1,14.3,64-1000000-4-oltp_read_write_5-0.6
21593,1GB,2,2,1,ON,1,1024,1,25,100,512MB,1000,14.9,64-1000000-4-oltp_read_write_5-0.6
21594,1GB,2,2,1,ON,1,1024,1,25,100,512MB,2000,15.05,64-1000000-4-oltp_read_write_5-0.6
21595,1GB,2,2,1,ON,1,1024,1,25,100,512MB,4000,15.23,64-1000000-4-oltp_read_write_5-0.6
21596,1GB,2,2,1,ON,1,1024,1,25,100,5GB,1,14.37,64-1000000-4-oltp_read_write_5-0.6
21597,1GB,2,2,1,ON,1,1024,1,25,100,5GB,1000,15.11,64-1000000-4-oltp_read_write_5-0.6
21598,1GB,2,2,1,ON,1,1024,1,25,100,5GB,2000,15.0,64-1000000-4-oltp_read_write_5-0.6
21599,1GB,2,2,1,ON,1,1024,1,25,100,5GB,4000,14.92,64-1000000-4-oltp_read_write_5-0.6
21600,1GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,28.25,64-1000000-4-oltp_read_write_5-1.0
21601,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.83,64-1000000-4-oltp_read_write_5-1.0
21602,1GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,26.41,64-1000000-4-oltp_read_write_5-1.0
21603,1GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,24.78,64-1000000-4-oltp_read_write_5-1.0
21604,2GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,30.15,64-1000000-4-oltp_read_write_5-1.0
21605,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,28.68,64-1000000-4-oltp_read_write_5-1.0
21606,2GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,28.63,64-1000000-4-oltp_read_write_5-1.0
21607,2GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,28.38,64-1000000-4-oltp_read_write_5-1.0
21608,3GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,29.38,64-1000000-4-oltp_read_write_5-1.0
21609,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,27.89,64-1000000-4-oltp_read_write_5-1.0
21610,3GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,28.28,64-1000000-4-oltp_read_write_5-1.0
21611,3GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,27.9,64-1000000-4-oltp_read_write_5-1.0
21612,4GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,28.53,64-1000000-4-oltp_read_write_5-1.0
21613,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,28.06,64-1000000-4-oltp_read_write_5-1.0
21614,4GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,27.81,64-1000000-4-oltp_read_write_5-1.0
21615,4GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,26.64,64-1000000-4-oltp_read_write_5-1.0
21616,6GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,28.41,64-1000000-4-oltp_read_write_5-1.0
21617,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.89,64-1000000-4-oltp_read_write_5-1.0
21618,6GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,26.41,64-1000000-4-oltp_read_write_5-1.0
21619,6GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,27.38,64-1000000-4-oltp_read_write_5-1.0
21620,8GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,27.39,64-1000000-4-oltp_read_write_5-1.0
21621,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.97,64-1000000-4-oltp_read_write_5-1.0
21622,8GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,26.04,64-1000000-4-oltp_read_write_5-1.0
21623,8GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,26.93,64-1000000-4-oltp_read_write_5-1.0
21624,9GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,26.03,64-1000000-4-oltp_read_write_5-1.0
21625,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.84,64-1000000-4-oltp_read_write_5-1.0
21626,9GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,26.28,64-1000000-4-oltp_read_write_5-1.0
21627,9GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,25.64,64-1000000-4-oltp_read_write_5-1.0
21628,12GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,26.94,64-1000000-4-oltp_read_write_5-1.0
21629,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,24.92,64-1000000-4-oltp_read_write_5-1.0
21630,12GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,25.91,64-1000000-4-oltp_read_write_5-1.0
21631,12GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,27.11,64-1000000-4-oltp_read_write_5-1.0
21632,16GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,26.01,64-1000000-4-oltp_read_write_5-1.0
21633,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.27,64-1000000-4-oltp_read_write_5-1.0
21634,16GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,25.61,64-1000000-4-oltp_read_write_5-1.0
21635,16GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,25.86,64-1000000-4-oltp_read_write_5-1.0
21636,18GB,1,2,1,ON,1,1024,1,25,100,48MB,4000,26.0,64-1000000-4-oltp_read_write_5-1.0
21637,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.27,64-1000000-4-oltp_read_write_5-1.0
21638,18GB,3,2,1,ON,1,1024,1,25,100,48MB,4000,25.46,64-1000000-4-oltp_read_write_5-1.0
21639,18GB,7,2,1,ON,1,1024,1,25,100,48MB,4000,25.99,64-1000000-4-oltp_read_write_5-1.0
21640,1GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,16.24,64-1000000-4-oltp_read_write_5-1.0
21641,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,22.04,64-1000000-4-oltp_read_write_5-1.0
21642,1GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,26.25,64-1000000-4-oltp_read_write_5-1.0
21643,1GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,35.82,64-1000000-4-oltp_read_write_5-1.0
21644,2GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,15.44,64-1000000-4-oltp_read_write_5-1.0
21645,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.6,64-1000000-4-oltp_read_write_5-1.0
21646,2GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,34.62,64-1000000-4-oltp_read_write_5-1.0
21647,2GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,58.0,64-1000000-4-oltp_read_write_5-1.0
21648,3GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,15.42,64-1000000-4-oltp_read_write_5-1.0
21649,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,27.18,64-1000000-4-oltp_read_write_5-1.0
21650,3GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,37.27,64-1000000-4-oltp_read_write_5-1.0
21651,3GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,59.6,64-1000000-4-oltp_read_write_5-1.0
21652,4GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,15.4,64-1000000-4-oltp_read_write_5-1.0
21653,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.29,64-1000000-4-oltp_read_write_5-1.0
21654,4GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,36.35,64-1000000-4-oltp_read_write_5-1.0
21655,4GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,58.78,64-1000000-4-oltp_read_write_5-1.0
21656,6GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,14.89,64-1000000-4-oltp_read_write_5-1.0
21657,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,27.01,64-1000000-4-oltp_read_write_5-1.0
21658,6GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,36.6,64-1000000-4-oltp_read_write_5-1.0
21659,6GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,59.92,64-1000000-4-oltp_read_write_5-1.0
21660,8GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,15.08,64-1000000-4-oltp_read_write_5-1.0
21661,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,27.11,64-1000000-4-oltp_read_write_5-1.0
21662,8GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,36.82,64-1000000-4-oltp_read_write_5-1.0
21663,8GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,58.88,64-1000000-4-oltp_read_write_5-1.0
21664,9GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,14.7,64-1000000-4-oltp_read_write_5-1.0
21665,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,27.7,64-1000000-4-oltp_read_write_5-1.0
21666,9GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,35.75,64-1000000-4-oltp_read_write_5-1.0
21667,9GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,60.21,64-1000000-4-oltp_read_write_5-1.0
21668,12GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,15.1,64-1000000-4-oltp_read_write_5-1.0
21669,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.35,64-1000000-4-oltp_read_write_5-1.0
21670,12GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,36.02,64-1000000-4-oltp_read_write_5-1.0
21671,12GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,59.31,64-1000000-4-oltp_read_write_5-1.0
21672,16GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,15.08,64-1000000-4-oltp_read_write_5-1.0
21673,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.98,64-1000000-4-oltp_read_write_5-1.0
21674,16GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,36.13,64-1000000-4-oltp_read_write_5-1.0
21675,16GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,59.48,64-1000000-4-oltp_read_write_5-1.0
21676,18GB,2,1,1,ON,1,1024,1,25,100,48MB,4000,14.68,64-1000000-4-oltp_read_write_5-1.0
21677,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.39,64-1000000-4-oltp_read_write_5-1.0
21678,18GB,2,3,1,ON,1,1024,1,25,100,48MB,4000,35.74,64-1000000-4-oltp_read_write_5-1.0
21679,18GB,2,7,1,ON,1,1024,1,25,100,48MB,4000,57.58,64-1000000-4-oltp_read_write_5-1.0
21680,1GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,25.62,64-1000000-4-oltp_read_write_5-1.0
21681,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,22.59,64-1000000-4-oltp_read_write_5-1.0
21682,1GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,25.27,64-1000000-4-oltp_read_write_5-1.0
21683,2GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,25.38,64-1000000-4-oltp_read_write_5-1.0
21684,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.26,64-1000000-4-oltp_read_write_5-1.0
21685,2GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,25.94,64-1000000-4-oltp_read_write_5-1.0
21686,3GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,26.12,64-1000000-4-oltp_read_write_5-1.0
21687,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.2,64-1000000-4-oltp_read_write_5-1.0
21688,3GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,25.34,64-1000000-4-oltp_read_write_5-1.0
21689,4GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,25.78,64-1000000-4-oltp_read_write_5-1.0
21690,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.76,64-1000000-4-oltp_read_write_5-1.0
21691,4GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,25.2,64-1000000-4-oltp_read_write_5-1.0
21692,6GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,26.31,64-1000000-4-oltp_read_write_5-1.0
21693,6GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.79,64-1000000-4-oltp_read_write_5-1.0
21694,6GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,25.28,64-1000000-4-oltp_read_write_5-1.0
21695,8GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,25.6,64-1000000-4-oltp_read_write_5-1.0
21696,8GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,27.56,64-1000000-4-oltp_read_write_5-1.0
21697,8GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,25.13,64-1000000-4-oltp_read_write_5-1.0
21698,9GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,25.16,64-1000000-4-oltp_read_write_5-1.0
21699,9GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.32,64-1000000-4-oltp_read_write_5-1.0
21700,9GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,25.39,64-1000000-4-oltp_read_write_5-1.0
21701,12GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,24.33,64-1000000-4-oltp_read_write_5-1.0
21702,12GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,25.84,64-1000000-4-oltp_read_write_5-1.0
21703,12GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,24.79,64-1000000-4-oltp_read_write_5-1.0
21704,16GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,25.18,64-1000000-4-oltp_read_write_5-1.0
21705,16GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.1,64-1000000-4-oltp_read_write_5-1.0
21706,16GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,23.66,64-1000000-4-oltp_read_write_5-1.0
21707,18GB,2,2,0,ON,1,1024,1,25,100,48MB,4000,24.05,64-1000000-4-oltp_read_write_5-1.0
21708,18GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,25.83,64-1000000-4-oltp_read_write_5-1.0
21709,18GB,2,2,2,ON,1,1024,1,25,100,48MB,4000,23.27,64-1000000-4-oltp_read_write_5-1.0
21710,1GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,21.97,64-1000000-4-oltp_read_write_5-1.0
21711,1GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,21.98,64-1000000-4-oltp_read_write_5-1.0
21712,2GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.12,64-1000000-4-oltp_read_write_5-1.0
21713,2GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,26.38,64-1000000-4-oltp_read_write_5-1.0
21714,3GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.85,64-1000000-4-oltp_read_write_5-1.0
21715,3GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,26.96,64-1000000-4-oltp_read_write_5-1.0
21716,4GB,2,2,1,ON,1,1024,1,25,100,48MB,4000,26.58,64-1000000-4-oltp_read_write_5-1.0
21717,4GB,2,2,1,OFF,1,1024,1,25,100,48MB,4000,27.5,64-1000000-4-oltp_read_write_5-1.0
