innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,358.30,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,50,100,48MB,4000,346.15,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,0,100,48MB,4000,332.52,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,10,100,48MB,4000,358.57,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,348.68,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,50,100,48MB,4000,351.50,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,0,100,48MB,4000,367.77,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,10,100,48MB,4000,372.65,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,375.57,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,50,100,48MB,4000,378.67,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,0,100,48MB,4000,376.72,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,10,100,48MB,4000,373.59,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,380.10,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,50,100,48MB,4000,383.91,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,328.26,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,327.26,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,322.82,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,316.38,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,368.92,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,5000,48MB,4000,334.68,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,10000,48MB,4000,326.01,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,20000,48MB,4000,330.32,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,371.61,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,5000,48MB,4000,319.65,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,10000,48MB,4000,327.14,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,20000,48MB,4000,329.39,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,344.83,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,5000,48MB,4000,314.13,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,10000,48MB,4000,328.43,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,20000,48MB,4000,323.77,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,368.72,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,5000,48MB,4000,318.53,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,10000,48MB,4000,323.44,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,20000,48MB,4000,320.80,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,389.09,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,5000,48MB,4000,331.17,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,10000,48MB,4000,328.14,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,20000,48MB,4000,324.16,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,405.54,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,5000,48MB,4000,349.07,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,10000,48MB,4000,338.47,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,20000,48MB,4000,332.10,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,328.00,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,363.86,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,363.47,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,356.64,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,4MB,4000,319.41,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,371.53,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,512MB,4000,375.00,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,5GB,4000,378.62,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,4MB,4000,316.82,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,382.91,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,512MB,4000,383.14,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,5GB,4000,380.13,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,4MB,4000,314.24,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,380.73,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,512MB,4000,389.32,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,5GB,4000,383.19,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,4MB,4000,302.18,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,373.56,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,512MB,4000,388.55,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,5GB,4000,387.10,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,4MB,4000,307.80,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,417.51,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,512MB,4000,412.14,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,5GB,4000,412.09,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,4MB,4000,298.99,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,435.93,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,512MB,4000,434.02,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,5GB,4000,423.87,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1,281.14,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,351.40,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,360.40,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,362.83,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,1,299.93,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,1000,371.90,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,2000,372.07,oltp_read_write,64,1000000,4
2,2GB,2,1,ON,1,1024,1,25,100,48MB,4000,366.07,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,1,304.43,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,1000,372.28,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,2000,358.96,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,368.84,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,1,295.57,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,1000,361.59,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,2000,361.82,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,358.46,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,1,308.87,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,1000,369.99,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,2000,361.14,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,359.51,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,1,321.88,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,1000,390.79,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,2000,377.58,oltp_read_write,64,1000000,4
2,8GB,2,1,ON,1,1024,1,25,100,48MB,4000,386.38,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,1,300.10,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,1000,397.87,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,2000,391.07,oltp_read_write,64,1000000,4
2,9GB,2,1,ON,1,1024,1,25,100,48MB,4000,395.12,oltp_read_write,64,1000000,4
2,1GB,1,0,ON,1,1024,1,25,100,48MB,4000,333.09,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,353.27,oltp_read_write,64,1000000,4
2,1GB,1,2,ON,1,1024,1,25,100,48MB,4000,349.70,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,371.54,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,369.64,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,370.37,oltp_read_write,64,1000000,4
2,1GB,3,0,ON,1,1024,1,25,100,48MB,4000,372.83,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,368.63,oltp_read_write,64,1000000,4
2,1GB,3,2,ON,1,1024,1,25,100,48MB,4000,375.74,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,351.06,oltp_read_write,64,1000000,4
2,1GB,1,1,OFF,1,1024,1,25,100,48MB,4000,356.09,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,358.66,oltp_read_write,64,1000000,4
2,1GB,2,1,OFF,1,1024,1,25,100,48MB,4000,361.38,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,370.56,oltp_read_write,64,1000000,4
2,1GB,3,1,OFF,1,1024,1,25,100,48MB,4000,361.81,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,0,1024,1,25,100,48MB,4000,358.87,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,344.51,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,0,1024,1,25,100,48MB,4000,367.20,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,362.43,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,0,1024,1,25,100,48MB,4000,374.06,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,367.50,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,100,1,25,100,48MB,4000,355.63,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,349.53,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,5000,1,25,100,48MB,4000,343.38,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,10000,1,25,100,48MB,4000,335.84,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,100,1,25,100,48MB,4000,357.85,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,353.88,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,354.07,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,345.97,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,100,1,25,100,48MB,4000,358.46,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,370.40,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,5000,1,25,100,48MB,4000,362.03,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,10000,1,25,100,48MB,4000,346.71,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,352.67,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,2,25,100,48MB,4000,350.17,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,4,25,100,48MB,4000,368.88,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,8,25,100,48MB,4000,369.83,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,367.81,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,355.98,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,373.81,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,372.52,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,366.11,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,2,25,100,48MB,4000,365.56,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,4,25,100,48MB,4000,367.42,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,8,25,100,48MB,4000,371.27,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,0,100,48MB,4000,317.15,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,10,100,48MB,4000,343.27,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,342.22,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,50,100,48MB,4000,349.84,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,331.56,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,357.16,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,357.38,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,356.99,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,0,100,48MB,4000,333.75,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,10,100,48MB,4000,360.08,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,362.35,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,50,100,48MB,4000,367.77,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,352.39,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,5000,48MB,4000,314.03,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,10000,48MB,4000,313.76,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,20000,48MB,4000,309.05,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,359.68,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,336.69,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,322.21,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,313.49,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,366.88,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,5000,48MB,4000,339.80,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,10000,48MB,4000,330.79,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,20000,48MB,4000,316.42,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,4MB,4000,329.53,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,345.93,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,512MB,4000,355.76,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,5GB,4000,352.54,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,321.48,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,370.66,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,369.43,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,369.83,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,4MB,4000,328.06,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,373.32,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,512MB,4000,382.46,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,5GB,4000,372.49,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,1,283.67,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,1000,349.79,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,2000,350.59,oltp_read_write,64,1000000,4
2,1GB,1,1,ON,1,1024,1,25,100,48MB,4000,350.24,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1,308.60,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,360.74,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,360.79,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,364.06,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,1,301.45,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,1000,368.95,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,2000,367.54,oltp_read_write,64,1000000,4
2,1GB,3,1,ON,1,1024,1,25,100,48MB,4000,373.86,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,367.78,oltp_read_write,64,1000000,4
2,1GB,2,0,OFF,1,1024,1,25,100,48MB,4000,366.61,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,357.63,oltp_read_write,64,1000000,4
2,1GB,2,1,OFF,1,1024,1,25,100,48MB,4000,353.50,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,359.19,oltp_read_write,64,1000000,4
2,1GB,2,2,OFF,1,1024,1,25,100,48MB,4000,360.03,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,0,1024,1,25,100,48MB,4000,373.87,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,353.60,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,0,1024,1,25,100,48MB,4000,360.78,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,357.14,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,0,1024,1,25,100,48MB,4000,368.12,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,366.43,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,100,1,25,100,48MB,4000,354.65,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,359.27,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,5000,1,25,100,48MB,4000,350.13,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,10000,1,25,100,48MB,4000,343.87,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,100,1,25,100,48MB,4000,356.18,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,357.57,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,5000,1,25,100,48MB,4000,354.56,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,10000,1,25,100,48MB,4000,338.95,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,100,1,25,100,48MB,4000,361.58,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,367.12,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,5000,1,25,100,48MB,4000,352.88,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,10000,1,25,100,48MB,4000,348.43,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,366.80,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,2,25,100,48MB,4000,369.31,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,4,25,100,48MB,4000,386.18,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,8,25,100,48MB,4000,377.02,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,369.89,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,2,25,100,48MB,4000,358.74,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,4,25,100,48MB,4000,371.17,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,8,25,100,48MB,4000,362.10,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,372.93,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,2,25,100,48MB,4000,379.94,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,4,25,100,48MB,4000,378.72,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,8,25,100,48MB,4000,388.63,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,0,100,48MB,4000,332.23,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,10,100,48MB,4000,362.85,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,361.73,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,50,100,48MB,4000,362.62,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,0,100,48MB,4000,325.04,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,10,100,48MB,4000,361.55,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,350.53,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,351.24,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,0,100,48MB,4000,330.48,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,10,100,48MB,4000,362.05,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,362.31,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,50,100,48MB,4000,367.11,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,372.41,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,5000,48MB,4000,350.28,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,10000,48MB,4000,348.07,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,20000,48MB,4000,349.10,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,347.65,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,341.38,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,341.94,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,340.50,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,352.51,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,5000,48MB,4000,346.53,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,10000,48MB,4000,353.66,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,20000,48MB,4000,345.67,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,4MB,4000,347.28,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,371.60,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,512MB,4000,385.25,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,5GB,4000,379.11,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,318.21,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,369.36,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,371.95,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,364.99,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,4MB,4000,324.14,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,48MB,4000,364.22,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,512MB,4000,372.28,oltp_read_write,64,1000000,4
2,1GB,2,2,ON,1,1024,1,25,100,5GB,4000,367.84,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,1,303.62,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,1000,369.13,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,2000,365.78,oltp_read_write,64,1000000,4
2,1GB,2,0,ON,1,1024,1,25,100,48MB,4000,358.42,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1,284.86,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,1000,350.59,oltp_read_write,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,2000,353.37,oltp_read_write,64,1000000,4
