innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
2,2GB,15,1,ON,1,1024,1,25,100,48MB,4000,374.35,oltp_read_write,64,1000000,4
2,3GB,1,1,ON,1,1024,1,25,100,48MB,4000,361.37,oltp_read_write,64,1000000,4
2,3GB,2,1,ON,1,1024,1,25,100,48MB,4000,364.34,oltp_read_write,64,1000000,4
2,3GB,3,1,ON,1,1024,1,25,100,48MB,4000,377.06,oltp_read_write,64,1000000,4
2,3GB,7,1,ON,1,1024,1,25,100,48MB,4000,387.90,oltp_read_write,64,1000000,4
2,3GB,15,1,ON,1,1024,1,25,100,48MB,4000,385.28,oltp_read_write,64,1000000,4
2,4GB,1,1,ON,1,1024,1,25,100,48MB,4000,362.67,oltp_read_write,64,1000000,4
2,4GB,2,1,ON,1,1024,1,25,100,48MB,4000,371.57,oltp_read_write,64,1000000,4
2,4GB,3,1,ON,1,1024,1,25,100,48MB,4000,375.28,oltp_read_write,64,1000000,4
2,4GB,7,1,ON,1,1024,1,25,100,48MB,4000,398.52,oltp_read_write,64,1000000,4
2,4GB,15,1,ON,1,1024,1,25,100,48MB,4000,389.73,oltp_read_write,64,1000000,4
2,6GB,1,1,ON,1,1024,1,25,100,48MB,4000,371.42,oltp_read_write,64,1000000,4
2,6GB,2,1,ON,1,1024,1,25,100,48MB,4000,384.11,oltp_read_write,64,1000000,4
