innodb_read_io_threads,innodb_buffer_pool_size,innodb_write_io_threads,innodb_flush_log_at_trx_commit,innodb_adaptive_hash_index,sync_binlog,innodb_lru_scan_depth,innodb_buffer_pool_instances,innodb_change_buffer_max_size,innodb_io_capacity,innodb_log_file_size,table_open_cache,tps,workload,num_table,table_size,num_client
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,719.61,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,50,100,48MB,4000,740.81,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,750.42,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,741.59,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,743.63,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,771.04,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,723.62,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,736.35,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,729.96,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,744.93,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,731.47,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,723.40,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,740.13,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,735.27,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,733.33,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,746.19,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,704.55,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,697.15,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,715.19,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,5000,48MB,4000,729.83,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,10000,48MB,4000,758.60,oltp_read_only,64,1000000,4
15,1GB,2,1,ON,1,1024,1,25,20000,48MB,4000,764.38,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,716.37,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,754.02,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,710.14,oltp_read_only,64,1000000,4
1,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,716.36,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,751.23,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,725.68,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,708.50,oltp_read_only,64,1000000,4
2,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,730.32,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,704.12,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,740.87,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,753.58,oltp_read_only,64,1000000,4
3,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,747.58,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,4MB,4000,744.23,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,48MB,4000,767.25,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,512MB,4000,743.30,oltp_read_only,64,1000000,4
7,1GB,2,1,ON,1,1024,1,25,100,5GB,4000,715.44,oltp_read_only,64,1000000,4
