workload,protocol,thread,clients,handler,tps,commits,aborts,aborts+commits,elapsed_time,epoch_duration,checkpoint_interval,rehash_threshold,prefetch_locality
"a","Silo",1,1,true,6219,31121,0,31121,5004,20,30,0.1,3
"a","Silo",1,1,true,6199,31022,0,31022,5004,20,30,0.4,3
"a","Silo",1,1,true,6222,31111,0,31111,5000,20,30,0.4,3
"a","Silo",1,1,true,6235,31189,0,31189,5002,20,30,0.4,3
"a","Silo",1,1,true,6231,31165,0,31165,5001,20,30,0.8,3
"a","Silo",1,1,true,6254,31286,0,31286,5002,20,30,0.8,3
"a","Silo",1,1,true,6259,31305,0,31305,5001,20,30,0.8,3
"a","Silo",1,1,true,4956,28319,0,28319,5714,20,30,0.99,3
"a","Silo",1,1,true,6267,31339,0,31339,5000,20,30,0.99,3
"a","Silo",1,1,true,6266,31338,0,31338,5001,20,30,0.99,3
"a","Silo",1,1,true,6210,31089,0,31089,5006,30,30,0.1,3
"a","Silo",1,1,true,6221,31109,0,31109,5000,30,30,0.1,3
"a","Silo",1,1,true,4991,29306,0,29306,5871,30,30,0.1,3
"a","Silo",1,1,true,6238,31190,0,31190,5000,30,30,0.4,3
"a","Silo",1,1,true,4962,27839,1,27840,5610,30,30,0.4,3
"a","Silo",1,1,true,4941,26993,0,26993,5462,30,30,0.4,3
"a","Silo",1,1,true,6234,31178,0,31178,5001,30,30,0.8,3
"a","Silo",1,1,true,6254,31283,0,31283,5002,30,30,0.8,3
"a","Silo",1,1,true,5018,29474,0,29474,5873,30,30,0.8,3
"a","Silo",1,1,true,6212,31086,0,31086,5004,30,30,0.99,3
"a","Silo",1,1,true,4973,29015,0,29015,5834,30,30,0.99,3
"a","Silo",1,1,true,6212,31071,0,31071,5001,30,30,0.99,3
"a","Silo",1,1,true,6250,31258,0,31258,5001,40,30,0.1,3
"a","Silo",1,1,true,6189,31009,0,31009,5010,40,30,0.1,3
"a","Silo",1,1,true,6219,31121,0,31121,5004,40,30,0.1,3
"a","Silo",1,1,true,6222,31123,1,31124,5002,40,30,0.4,3
"a","Silo",1,1,true,5027,25144,0,25144,5001,40,30,0.4,3
"a","Silo",1,1,true,5000,28445,1,28446,5688,40,30,0.4,3
"a","Silo",1,1,true,6156,30839,0,30839,5009,40,30,0.8,3
"a","Silo",1,1,true,6209,31062,0,31062,5002,40,30,0.8,3
"a","Silo",1,1,true,5007,25088,0,25088,5010,40,30,0.8,3
"a","Silo",1,1,true,4994,30557,0,30557,6118,40,30,0.99,3
"a","Silo",1,1,true,6214,31073,0,31073,5000,40,30,0.99,3
"a","Silo",1,1,true,6223,31117,0,31117,5000,40,30,0.99,3
"a","Silo",1,1,true,4993,25016,0,25016,5010,40,1,0.1,3
"a","Silo",1,1,true,5032,25171,0,25171,5002,40,1,0.1,3
"a","Silo",1,1,true,5048,25252,0,25252,5002,40,1,0.1,3
"a","Silo",1,1,true,5092,25474,0,25474,5002,40,1,0.4,3
"a","Silo",1,1,true,4882,25655,0,25655,5255,40,1,0.4,3
"a","Silo",1,1,true,5059,25296,1,25297,5000,40,1,0.4,3
"a","Silo",1,1,true,5093,25510,0,25510,5008,40,1,0.8,3
"a","Silo",1,1,true,5056,25290,1,25291,5001,40,1,0.8,3
"a","Silo",1,1,true,5074,25378,0,25378,5001,40,1,0.8,3
"a","Silo",1,1,true,5049,25251,0,25251,5001,40,1,0.99,3
"a","Silo",1,1,true,5079,25397,0,25397,5000,40,1,0.99,3
"a","Silo",1,1,true,4903,24517,0,24517,5000,40,1,0.99,3
"a","Silo",1,1,true,6201,31022,0,31022,5002,40,10,0.1,3
"a","Silo",1,1,true,6194,31018,0,31018,5007,40,10,0.1,3
"a","Silo",1,1,true,6252,31271,0,31271,5001,40,10,0.1,3
"a","Silo",1,1,true,5499,27514,0,27514,5003,40,10,0.4,3
"a","Silo",1,1,true,5269,26380,0,26380,5006,40,10,0.4,3
"a","Silo",1,1,true,6205,31053,0,31053,5004,40,10,0.4,3
"a","Silo",1,1,true,6232,31170,0,31170,5001,40,10,0.8,3
"a","Silo",1,1,true,6221,31137,0,31137,5005,40,10,0.8,3
"a","Silo",1,1,true,5976,29884,0,29884,5000,40,10,0.8,3
"a","Silo",1,1,true,6162,30830,0,30830,5003,40,10,0.99,3
"a","Silo",1,1,true,6220,31109,0,31109,5001,40,10,0.99,3
"a","Silo",1,1,true,6198,31036,0,31036,5007,40,10,0.99,3
"a","Silo",1,1,true,6188,30956,0,30956,5002,40,20,0.1,3
"a","Silo",1,1,true,6226,31138,0,31138,5001,40,20,0.1,3
"a","Silo",1,1,true,6229,31148,0,31148,5000,40,20,0.1,3
"a","Silo",1,1,true,6152,30761,0,30761,5000,40,20,0.4,3
"a","Silo",1,1,true,6212,31085,0,31085,5004,40,20,0.4,3
"a","Silo",1,1,true,6246,31230,0,31230,5000,40,20,0.4,3
"a","Silo",1,1,true,6205,31063,0,31063,5006,40,20,0.8,3
